"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Delhivery 500 gms - DKT",35604310237521,Rto,"ARORA ENTERPRISE",37079,#3553,COD,380026,Ahmedabad,0.5,0,44.1,0,0,-38.22,5.88,0,0.53,0.53,6.94,1098,"NEW DELHI",Delhi,110077,ER000016,er016,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77949614540,Rto,"ARORA ENTERPRISE",37681,#3639,COD,411015,Pune,0.5,66,63.36,0,0,0,129.36,0,11.64,11.64,152.64,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 500 gms - DKT",153689150000544,Rto,"ARORA ENTERPRISE",37684,#3641,COD,500028,Hyderabad,0.5,52.23,50.69,0,0,0,102.92,0,9.26,9.26,121.44,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77949624340,Delivered,"ARORA ENTERPRISE",37685,#3640,COD,700106,Kolkata,0.5,62.7,0,0,0,45.16,107.86,0,9.71,9.71,127.28,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77949631502,Delivered,"ARORA ENTERPRISE",37687,#3642,COD,571105,Hunsuru,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,898,"NEW DELHI",Delhi,110077,ER000015,er015,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",76520735395,Delivered,"ARORA ENTERPRISE",37689,#3644,PREPAID,122011,Gurugram,0.5,41.4,0,0,0,0,41.4,0,3.73,3.73,48.85,1780,"NEW DELHI",Delhi,110077,ER000028,er028,1,ER000040,er040,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",76520740612,Delivered,"ARORA ENTERPRISE",37691,#3645,PREPAID,600010,Chennai,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,1456,"NEW DELHI",Delhi,110077,ER23906m,er2396mm,1,ER000230,er230,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77949642831,Delivered,"ARORA ENTERPRISE",37692,#3638,COD,134109,Panchkula,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1198,"NEW DELHI",Delhi,110077,AN000003,an003,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77949646736,Rto,"ARORA ENTERPRISE",37693,#3647,COD,786002,Dibrugarh,0.5,103.96,99.93,0,0,0,203.89,0,18.35,18.35,240.59,1898,"NEW DELHI",Delhi,110077,PE000025,pe025,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77949648114,Rto,"ARORA ENTERPRISE",37694,#3649,COD,786002,Dibrugarh,0.5,103.96,99.93,0,0,0,203.89,0,18.35,18.35,240.59,1498,"NEW DELHI",Delhi,110077,PE000011,pe011,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
