"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Xpressbees 20 Kg - DKT",153700850001540,Delivered,"Critical Path Technologies Private Limited",15124,1001,PREPAID,600092,Chennai,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850000230,Delivered,"Critical Path Technologies Private Limited",15125,1002,PREPAID,600092,Chennai,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850001188,Delivered,"Critical Path Technologies Private Limited",15126,1003,PREPAID,560068,Bengaluru,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850000314,Delivered,"Critical Path Technologies Private Limited",15127,1004,PREPAID,560068,Bengaluru,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850000629,Delivered,"Critical Path Technologies Private Limited",15128,1005,PREPAID,560068,Bengaluru,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850000777,Delivered,"Critical Path Technologies Private Limited",15129,1006,PREPAID,560068,Bengaluru,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850001501,Delivered,"Critical Path Technologies Private Limited",15130,1007,PREPAID,500081,Hyderabad,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850001101,Delivered,"Critical Path Technologies Private Limited",15131,1008,PREPAID,500081,Hyderabad,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850001372,Delivered,"Critical Path Technologies Private Limited",15132,1009,PREPAID,500081,Hyderabad,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 20 Kg - DKT",153700850001793,Delivered,"Critical Path Technologies Private Limited",15133,1010,PREPAID,500081,Hyderabad,20,468.75,0,0,0,0,468.75,0,42.19,42.19,553.12,5000,"NEW DELHI",Delhi,110042,Bottles,Bottles,50,,,,,,,,,,,,,,,,,,,,,,,,,,,
