"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Blue Dart 500 gms",78029090860,Rto,"ARORA ENTERPRISE",49173,#4473,COD,110018,Delhi,0.5,0,39.44,0,0,-45.16,-5.72,0,-0.51,-0.51,-6.75,1598,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78016720655,Rto,"ARORA ENTERPRISE",46472,#4374,COD,560001,Bangalore,0.5,0,60.58,0,0,-45.16,15.42,0,1.39,1.39,18.2,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78018695845,Rto,"ARORA ENTERPRISE",46882,#4380,COD,400024,Mumbai,0.5,0,60.58,0,0,-45.16,15.42,0,1.39,1.39,18.2,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",76625628096,Delivered,"ARORA ENTERPRISE",50057,#4523,PREPAID,500092,Hyderabad,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,1079,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310347362,Delivered,"ARORA ENTERPRISE",50058,#4522,COD,122003,Gurgaon,0.5,33.81,0,0,0,38.22,72.03,0,6.48,6.48,85,1398,"NEW DELHI",Delhi,110077,BR000005,br005,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 500 gms - DKT",153689150104917,Rto,"ARORA ENTERPRISE",50059,#4521,PREPAID,141003,Ludhiana,0.5,55.81,54.11,0,0,0,109.92,0,9.89,9.89,129.7,809,"NEW DELHI",Delhi,110077,ER000008,er008,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310347373,Rto,"ARORA ENTERPRISE",50060,#4520,COD,603210,Chennai,0.5,54.39,44.1,0,0,0,98.49,0,8.86,8.86,116.22,898,"NEW DELHI",Delhi,110077,ER000236,er236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310347384,Delivered,"ARORA ENTERPRISE",50061,#4519,COD,140406,"Fatehgarh sahib",0.5,54.39,0,0,0,38.22,92.61,0,8.33,8.33,109.28,1348,"NEW DELHI",Delhi,110077,ER000202,er202,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310347395,Delivered,"ARORA ENTERPRISE",50062,#4518,PREPAID,500081,Hyderabad,0.5,48.51,0,0,0,0,48.51,0,4.37,4.37,57.24,1079,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",78034075840,Delivered,"ARORA ENTERPRISE",50063,#4517,COD,403602,Margon,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1298,"NEW DELHI",Delhi,110077,ER000210,er210,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
