"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"DTDC Air 500 gms",I74309731,Cancelled,Demo,13014,#1095,COD,110001,Delhi,0.5,-30.36,0,0,0,-32,-62.36,0,-5.61,-5.61,-73.58,590,Delhi,"New Delhi",110001,,Book,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310086973,Cancelled,Demo,14538,#1097,PREPAID,110001,Delhi,0.5,-28.29,0,0,0,0,-28.29,0,-2.55,-2.55,-33.38,590,Delhi,"New Delhi",110001,,Book,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 2 Kg - DKT",153700550100035,Cancelled,Demo,17207,668506,COD,400101,NAGALAND,4,0,0,0,0,0,0,0,0,0,0,2290,MUMBAI,Maharashtra,400101,R100,"Reedle Shot 100 Essence 50ml",1,BL01WAC00480005000," Madagascar Centella Cream 30ml",1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 500 gms - DKT",153689150000202,Cancelled,Demo,17307,#1096-Copy,COD,160027,CHANDIGARH,0.5,0,0,0,0,0,0,0,0,0,0,590,CHANDIGARH,Uttarakhand,160045,,Book,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 500 gms - DKT",153689150003110,Cancelled,Demo,17308,#1096-Copy,COD,160027,CHANDIGARH,0.5,0,0,0,0,0,0,0,0,0,0,590,CHANDIGARH,Uttarakhand,160045,,Book,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 500 gms - DKT",153689150003504,Cancelled,Demo,17309,#1096-Copy,COD,160027,CHANDIGARH,0.5,0,0,0,0,0,0,0,0,0,0,590,CHANDIGARH,Uttarakhand,160045,,Book,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310118635,Cancelled,Demo,18148,1745075367,COD,122001,GURGAON,0.5,0,0,0,0,0,0,0,0,0,0,100,Delhi,"New Delhi",110001,,p1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310118650,Cancelled,Demo,18150,1745075367,COD,122001,GURGAON,0.5,0,0,0,0,0,0,0,0,0,0,100,Delhi,"New Delhi",110001,,p1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310118672,Cancelled,Demo,18153,1745075367,COD,122001,GURGAON,0.5,0,0,0,0,0,0,0,0,0,0,100,Delhi,"New Delhi",110001,,p1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310118742,Cancelled,Demo,18160,1745075367,COD,122001,GURGAON,0.5,0,0,0,0,0,0,0,0,0,0,100,Delhi,"New Delhi",110001,,p1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310118812,Cancelled,Demo,18167,1745075367,COD,122001,GURGAON,0.5,0,0,0,0,0,0,0,0,0,0,100,Delhi,"New Delhi",110001,,p1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"DTDC Air 500 gms",I74817792,Cancelled,Demo,19647,202504210630326,COD,412207,PUNE,0.5,0,0,0,0,0,0,0,0,0,0,100,"NEW DELHI",Delhi,110096,GIFT,GIFT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310126372,Cancelled,Demo,19648,202504210630326,COD,412207,PUNE,0.5,0,0,0,0,0,0,0,0,0,0,100,"NEW DELHI",Delhi,110096,GIFT,GIFT,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Xpressbees 2 Kg - DKT",153700550000503,Cancelled,Demo,19650,668506,PREPAID,110001,NAGALAND,4,0,0,0,0,0,0,0,0,0,0,2290,CHANDIGARH,Uttarakhand,160045,R100,"Reedle Shot 100 Essence 50ml",1,BL01WAC00480005000," Madagascar Centella Cream 30ml",1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery 500 gms - DKT",35604310127411,Delivered,Demo,20013,2025042,PREPAID,110062,"NEW DELHI",0.5,29.5,0,0,0,0,29.5,0,2.66,2.66,34.81,1,FARIDABAD,FARIDABAD,121001,,Document,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
