"Bill Type",Carrier,"AWB Number","Shipment Status","Seller Company Name","Shipment ID","Order ID","Payment Type",Pincode,City,"Charged Weight","Foward Freight","RTO Freight","Extra Wgt Charges","RTO Extra Wgt Charges","COD Charges","Sub Total",IGST,SGST,CGST,"Grand Total","Order Amount","Warehouse City","Warehouse State","Warehouse Pin Code",SKU(1),Product(1),Quantity(1),SKU(2),Product(2),Quantity(2),SKU(3),Product(3),Quantity(3),SKU(4),Product(4),Quantity(4),SKU(5),Product(5),Quantity(5),SKU(6),Product(6),Quantity(6),SKU(7),Product(7),Quantity(7),SKU(8),Product(8),Quantity(8),SKU(9),Product(9),Quantity(9),SKU(10),Product(10),Quantity(10)
Forward,"Blue Dart 500 gms",77578672312,Delivered,"ARORA ENTERPRISE",32847,#3195,PREPAID,283102,Agra,0.5,66,0,0,0,0,66,0,5.94,5.94,77.88,719,"NEW DELHI",Delhi,110077,ER000218,er218,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77912511515,Rto,"ARORA ENTERPRISE",32849,#3194,COD,380007,Ahmedabad,0.5,66,63.36,0,0,0,129.36,0,11.64,11.64,152.64,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77578675473,Delivered,"ARORA ENTERPRISE",32850,#3192,PREPAID,400101,Mumbai,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,719,"NEW DELHI",Delhi,110077,ER000236,er236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77912518810,Delivered,"ARORA ENTERPRISE",32852,#3190,COD,415004,Satara,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1498,"NEW DELHI",Delhi,110077,PE000211,pe211,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77578687690,Delivered,"ARORA ENTERPRISE",32854,#3189,PREPAID,403005,Goaz,0.5,66,0,0,0,0,66,0,5.94,5.94,77.88,989,"NEW DELHI",Delhi,110077,ER000019,er019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77912520324,Delivered,"ARORA ENTERPRISE",32855,#3187,COD,143001,Amritsar,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77578690453,Delivered,"ARORA ENTERPRISE",32856,#3183,PREPAID,560054,Bangalore,0.5,62.7,0,0,0,0,62.7,0,5.64,5.64,73.99,2104,"NEW DELHI",Delhi,110077,AN000101,an101,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77912521400,Delivered,"ARORA ENTERPRISE",32858,#3182,COD,121001,Faridabad,0.5,41.4,0,0,0,45.16,86.56,0,7.79,7.79,102.14,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77912522251,Delivered,"ARORA ENTERPRISE",32859,#3181,COD,411009,Pune,0.5,66,0,0,0,45.16,111.16,0,10,10,131.17,1598,"NEW DELHI",Delhi,110077,AN000004,an004,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310212855,Delivered,"ARORA ENTERPRISE",32860,#3180,COD,792110,Roing,0.5,91.14,0,0,0,38.22,129.36,0,11.64,11.64,152.65,1498,"NEW DELHI",Delhi,110077,BR000017,br017,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77896745920,Rto,"ARORA ENTERPRISE",30310,#2968,COD,500040,Hyderabad,0.5,0,45.46,0,0,-37.6,7.86,0,0.71,0.71,9.27,1298,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77899923356,Rto,"ARORA ENTERPRISE",30815,#3024,COD,574201,Puttur,0.5,0,56.41,0,0,-41.16,15.25,0,1.37,1.37,17.99,1098,"NEW DELHI",Delhi,110077,ER000224,er224,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77903643904,Rto,"ARORA ENTERPRISE",31083,#3069,COD,402107,Pen,0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77902458922,Rto,"ARORA ENTERPRISE",30979,#3050,COD,143001,Amritsar,0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1627,"NEW DELHI",Delhi,110077,ER000236,er236,1,ER000008,er008,1,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77902455525,Rto,"ARORA ENTERPRISE",30976,#3059,COD,700046,Kolkata,0.5,0,60.58,0,0,-45.16,15.42,0,1.39,1.39,18.2,1498,"NEW DELHI",Delhi,110077,ER000013,er013,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77901036673,Rto,"ARORA ENTERPRISE",30856,#3035,COD,562125,Bangalore,0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,898,"NEW DELHI",Delhi,110077,ER000236,er236,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77899605501,Rto,"ARORA ENTERPRISE",30768,#3006,COD,492015,Raipur,1,0,45.68,43.64,43.64,-37.6,95.35,0,8.58,8.58,112.51,1498,"NEW DELHI",Delhi,110077,RI000019,ri019,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Blue Dart 500 gms",77901034680,Rto,"ARORA ENTERPRISE",30855,#3036,COD,562125,Bangalore,0.5,0,63.36,0,0,-45.16,18.19,0,1.64,1.64,21.47,1298,"NEW DELHI",Delhi,110077,PE000106,pe106,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Forward,"Delhivery Air 500 gms - DKT",35604310195860,Rto,"ARORA ENTERPRISE",30868,#3026,COD,190001,Srinagar,0.5,0,91.14,0,0,-38.22,52.92,0,4.76,4.76,62.45,1298,"NEW DELHI",Delhi,110077,ER000028,er028,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
