AWB Number,Amount
35604310129356,3729
35604310128855,2448
35604310129220,867
35604310129382,1778
35604310129721,1402
35604310129194,939
35604310129673,4094
35604310129754,1066
35604310128822,1237
35604310129290,1166
35604310129780,4832
35604310128903,903
35604310128542,628
35604310127960,3054
35604310128155,1868
35604310128973,2583
35604310129710,1074
35604310128951,1836
35604310128984,1976
35604310128376,1779
35604310128811,1778
35604310128833,2778
35604310129500,1044
35604310129150,939
35604310129301,1155
35604310128030,2281
35604310127993,3594
35604310128752,867
35604310130443,1696
35604310129614,2130
