AWB Number,Amount
35653710011561,1285
35653710012121,5395
35653710012084,2818
35653710011454,3890
35653710011513,7368
35653710011502,7411
35653710011863,3454
35653710011992,5149
35653710011793,2818
35653710012176,2150
35653710011900,2898
35653710011955,4747
35653710011911,2780
35653710011944,2562
35653710011933,2443
35653710011922,3168
35653710012165,3021
35653710011896,2871
35653710012154,4147
35653710011885,4607
35653710011874,3394
35653710012235,3333
35653710012224,3454
35653710011981,2366
35653710012423,3505
35653710012294,5919
35653710012482,3625
35653710012180,2818
