AWB Number,Amount
35604310380903,1186
35604310374334,1198
35604310355272,663
35604310355246,3149
35604310366693,1584
35604310376961,3420
35604310377425,671
35604310372735,999
35604310380984,1298
35604310381124,1809
35604310366306,987
35604310376235,1767
35604310381275,1939
35604310380940,1059
35604310382583,2276
35604310373914,457
35604310378792,1790
35604310373516,867
35604310379890,848
35604310374356,1686
35604310371103,1980
35604310371755,766
35604310382911,448
35604310374065,2107
35604310381323,2348
35604310381054,1498
35604310381043,1398
35604310376983,999
35604310385416,3954
35604310383865,1185
35604310378641,983
35604310375712,2578
35604310382491,1284
35604310372875,1809
35604310381360,1706
35604310351713,628
35604310380365,345
35604310373166,999
35604310372643,1722
35604310382012,4259
35604310382830,1239
35604310369342,876
35604310382734,3093
35604310382443,1199
35604310375572,999
35604310376305,964
35604310382384,628
35604310354594,2124
35604310380240,2276
35604310376692,399
35604310380800,2943
35604310367146,3805
35604310367334,909
35604310381824,1929
35604310356753,1039
35604310377484,448
35604310380380,4268
35604310352251,1463
35604310376003,1029
35604310371781,5289
35604310354642,2549
35604310366704,1389
35604310367161,1089
35604310376563,1299
35604310384801,1550
35604310376084,3548
35604310380203,671
35604310383132,1713
35604310382616,1919
35604310381894,2744
35604310384506,2059
35604310375686,1113
35604310381242,628
35604310381920,1929
35604310386186,2339
35604310385991,939
35604310381990,1929
35604310375896,839
35604310375255,1298
35604310376423,1023
35604310383880,1344
35604310383154,2467
35604310367264,3674
35604310383191,939
35604310375583,1434
35604310376913,999
35604310385335,999
35604310380634,748
35604310375594,2874
35604310385486,939
35604310375701,971
35604310375185,448
35604310378696,1088
35604310385022,1776
35604310377145,748
35604310375362,1098
35604310382362,628
35604310381220,1318
35604310375340,1298
35604310377366,1216
35604310351923,678
35604310381032,1098
35604310385501,628
35604310381264,1779
35604310375771,1253
35604310380682,1088
35604310380376,3473
35604310386116,2495
35604310385475,947
35604310380354,940
35604310385792,1186
35604310376180,1325
35604310382841,2142
35604310385976,2108
35604310384742,1059
35604310383946,671
35604310386396,1299
35604310371044,964
35604310381183,772
35604310385910,1130
35604310371081,813
35604310382701,188
35604310385921,1453
35604310380881,1809
35604310386072,1059
35604310384042,1025
35604310384812,2409
35604310384473,5069
35604310385980,3366
35604310376165,813
35604310386013,622
35604310386374,1130
35604310384764,2566
35604310378545,1479
35604310385523,998
35604310381684,2574
35604310380925,1599
35604310380262,2255
35604310385313,2853
35604310381080,748
35604310381802,2289
35604310378980,1198
35604310373332,628
35604310384414,628
35604310386411,1299
35604310382745,939
35604310377090,1032
35604310384786,671
35604310384521,3249
35604310385394,747
35604310377311,2559
35604310372234,628
35604310373380,628
35604310371792,534
35604310376703,1870
35604310380995,1891
35604310386094,939
35604310366601,1279
35604310384510,2598
35604310381776,1622
35604310371033,980
35604310382885,2013
35604310381986,1929
35604310382642,628
35604310385490,1299
35604310380284,1088
35604310381850,1929
35604310386024,964
35604310386444,826
35604310384974,188
35604310375384,1059
35604310385453,1568
35604310377403,1924
35604310377790,1928
35604310376202,1509
35604310387203,628
35604310382056,1020
35604310380936,1088
35604310372260,1924
35604310386514,1929
35604310385512,3459
35604310381382,258
35604310381253,1334
35604310374264,1618
35604310376401,3219
35604310377355,2163
35604310370451,1928
35604310381743,1622
35604310381091,1209
35604310366586,2032
35604310376014,1074
35604310382896,1059
35604310385324,772
35604310372024,2615
35604310382325,1929
35604310388065,939
35604310385560,1186
35604310373192,1687
35604310374485,1790
35604310384182,3429
35604310381404,1983
35604310384053,628
35604310386621,538
35604310375535,2618
35604310387693,1626
35604310384451,628
35604310374651,2616
35604310374636,2060
35604310375152,1216
35604310371604,628
35604310372621,2615
35604310372595,2615
35604310372573,2615
35604310381312,1134
35604310386131,628
35604310390913,1025
35604310373203,1089
35604310385733,2623
35604310371630,1599
35604310377554,2090
35604310382771,628
35604310376143,909
35604310381290,1083
35604310389944,1383
35604310383655,998
35604310383644,998
35604310375911,738
35604310382410,1038
35604310385744,2263
35604310345612,903
35604310372676,2366
35604310382406,533
35604310373376,1108
35604310381636,2769
35604310385954,2297
35604310386035,448
35604310384101,1216
35604310375933,794
35604310383622,1098
35604310376412,2889
35604310389034,2534
35604310386960,1242
35604310352203,734
35604310372002,772
35604310386190,3351
35604310375616,434
35604310387892,628
35604310350814,2108
35604310380951,482
35604310382200,1622
35604310381135,1023
35604310373866,1563
