AWB Number,Amount
35604310287372,1389
35604310285504,1088
35604310284771,1335
35604310285843,671
35604310285530,1142
35604310287070,1234
35604310286145,1088
35604310283732,939
35604310282903,1911
35604310282881,648
35604310274315,1539
35604310280486,1287
35604310283043,2420
35604310283846,2418
35604310286473,765
35604310282516,1229
35604310284852,1372
35604310285250,632
35604310285261,1025
35604310284642,2520
35604310283776,969
35604310284631,2520
35604310284255,2085
35604310284830,1929
35604310286963,2326
35604310288304,1059
35604310274396,780
35604310284863,1130
35604310285655,1088
35604310287055,3365
35604310273980,1897
35604310290511,332
35604310283931,2102
35604310283920,241
35604310284480,573
35604310286414,2475
35604310283614,939
35604310283894,1644
35604310277244,1360
35604310283916,939
35604310283150,605
35604310273232,1265
35604310274271,1136
35604310283780,770
35604310284734,1269
35604310283172,1229
35604310287674,939
35604310287000,1366
35604310283485,1895
35604310283183,1112
35604310286101,1186
35604310277944,1011
35604310272322,1372
35604310284244,1025
35604310277325,2767
35604310286753,1025
35604310284690,1012
35604310283500,678
35604310284712,1335
35604310278003,797
35604310284476,1186
35604310285891,1088
35604310285552,1980
35604310286952,582
35604310285854,778
35604310276883,710
35604310286462,1142
35604310284270,672
35604310286775,2462
35604310284896,637
35604310285014,616
35604310276371,796
35604310286996,2018
35604310286985,416
35604310285644,3085
35604310286134,1142
35604310284406,1294
35604310288002,2289
35604310286672,1011
35604310286823,574
35604310286392,1251
35604310290334,1299
35604310264471,1109
35604310285832,1025
35604310287431,2005
35604310286532,662
35604310286845,1059
35604310284760,671
35604310287136,2957
35604310282531,1607
35604310284756,1025
35604310286425,1012
35604310286296,1402
35604310279355,969
35604310287291,1967
35604310284410,3348
35604310285596,1088
35604310282450,2136
35604310286263,613
35604310286252,2798
35604310286495,2414
35604310276625,911
35604310286930,805
35604310290135,798
35604310285880,1238
35604310285876,996
35604310286893,560
35604310286871,565
35604310285386,476
35604310276780,2488
35604310285633,2463
35604310286646,671
35604310286974,671
35604310285865,476
35604310287092,3247
35604310287103,1130
35604310286915,671
35604310277760,2433
35604310286123,1883
35604310284281,1784
35604310284653,3182
35604310287490,1012
35604310290382,670
35604310286440,2475
35604310282155,1962
35604310284970,1012
35604310287545,1858
35604310285401,476
35604310285412,1558
35604310286075,1883
35604310286904,1279
35604310287696,2063
35604310290533,419
35604310287921,1769
35604310284060,1490
35604310286436,1142
35604310285600,2085
35604310287512,582
35604310290662,1160
35604310286635,1298
35604310286860,476
35604310287766,1665
35604310286941,3283
35604310285913,2644
35604310291325,995
35604310285924,943
35604310291141,1059
35604310287162,2517
35604310286882,1025
35604310285622,1012
35604310287744,2277
35604310288282,1025
35604310285235,2500
35604310287534,1193
35604310287991,1287
35604310286543,1012
35604310290312,486
35604310287475,996
35604310287453,971
35604310285353,476
