AWB Number,Amount
35604310103316,593
35604310106116,1664
35604310106083,1905
35604310104285,969
35604310107402,969
35604310097521,1229
35604310097370,1443
35604310098615,1029
35604310107295,1805
35604310094986,1299
35604310094135,706
35604310108312,221
35604310111031,2472
35604310098431,881
35604310105442,4388
35604310102605,1217
35604310107634,4388
35604310099304,2772
35604310105361,1274
35604310106035,566
35604310103585,1217
35604310098711,2475
35604310105862,969
35604310111226,1929
35604310103736,3205
35604310101102,2137
35604310109303,2761
35604310108721,1081
35604310104160,1494
35604310108990,1916
35604310094555,2141
35604310111241,1814
35604310107122,1229
35604310107472,993
35604310105372,1959
35604310110305,1380
35604310103386,969
35604310103784,969
35604310095012,993
35604310109664,939
35604310097296,895
35604310101415,727
35604310105523,1581
35604310095384,2769
35604310095082,969
35604310098976,969
35604310109045,969
35604310108614,1044
35604310107505,1954
35604310108581,1826
35604310106363,1021
35604310105254,1973
35604310094172,993
35604310108113,907
35604310108640,1906
35604310108636,3128
35604310091453,1217
35604310111635,2408
35604310106396,2319
35604310105545,939
35604310100295,895
35604310109060,969
35604310106385,969
35604310102550,3548
35604310108883,969
35604310105652,881
35604310106153,334
35604310105405,2680
35604310108570,1318
35604310108334,3801
35604310109351,1183
35604310110084,1044
35604310103762,1627
35604310104226,2417
35604310093914,2141
35604310103051,993
35604310103670,11922
35604310101286,1220
35604310098206,1423
35604310108076,3651
35604310110051,1237
35604310108043,1150
35604310109616,2053
35604310108872,969
35604310109620,939
35604310111871,3558
35604310106120,909
35604310109233,3449
35604310102270,1389
35604310110983,939
35604310093822,1379
35604310110040,939
35604310107310,1868
35604310105906,993
35604310100225,1038
35604310107321,1166
35604310101301,4160
35604310109056,1958
35604310107531,2571
35604310105464,993
35604310100601,2040
35604310109605,1722
35604310103040,1217
35604310105884,969
35604310106186,2005
35604310111705,1938
35604310111716,628
35604310110320,1237
35604310107693,909
35604310105475,943
35604310100365,1219
35604310110375,3665
35604310103740,1695
35604310100306,628
35604310110331,1198
35604310107881,1709
35604310107914,2228
35604310111145,1059
35604310108544,754
35604310109852,1422
35604310110460,939
35604310108706,714
35604310109631,1936
35604310108986,1149
35604310109955,1284
35604310111624,534
35604310109546,1422
35604310111775,2919
35604310109815,1641
35604310111720,2230
35604310107435,2164
35604310114586,2364
35604310111020,2697
35604310102281,2415
35604310101920,1269
35604310111661,2255
35604310109830,2452
35604310109093,1014
35604310110342,6203
35604310110364,6080
35604310111591,1959
35604310112081,594
35604310105604,594
35604310106024,471
35604310110294,1369
35604310103795,3230
35604310110390,1422
35604310099503,1009
35604310114310,210
35604310102933,969
35604310113260,2309
35604310111381,939
35604310114984,842
35604310110036,2063
35604310102395,2877
35604310110353,4964
35604310115102,520
35604310103751,1627
35604310112324,2997
35604310101253,1929
35604310113256,1021
35604310114181,517
35604310109550,2533
