AWB Number,Amount
35653710024275,10144
35653710025060,4332
35653710025546,1262
35653710024931,1300
35653710025421,2920
35653710024161,5245
35653710025340,5140
35653710025126,5004
35653710025325,5359
35653710025550,2348
35653710024942,5594
35653710025270,2348
35653710025454,2348
35653710025336,4648
35653710025222,3320
35653710025852,1752
35653710025443,791
35653710024216,4911
35653710025841,1752
35653710025734,3674
35653710026051,5093
35653710026036,5638
35653710025874,3558
35653710025911,3558
35653710025955,7977
35653710025664,2859
35653710025653,2783
35653710025675,2867
35653710025620,2783
35653710025631,2867
35653710025616,2783
35653710026180,4485
35653710024496,596
35653710025771,1375
35653710025981,7987
35653710025701,2469
