AWB Number,Amount
35604310079052,1696
35604310076716,881
35604310073135,993
35604310083801,1599
35604310080474,1146
35604310081513,1814
35604310080964,1696
35604310082585,1059
35604310082176,2141
35604310079461,1959
35604310080684,3399
35604310076731,2655
35604310082795,1071
35604310075681,502
35604310083370,969
35604310080441,936
35604310083440,1515
35604310081712,2670
35604310073393,1217
35604310081480,1593
35604310082950,969
35604310078886,1827
35604310078971,1827
35604310081760,831
35604310080054,1908
35604310083764,979
35604310083064,1059
35604310084792,937
35604310082876,651
35604310081756,2418
35604310085256,969
35604310080124,885
35604310082563,2048
35604310081060,963
35604310083532,969
35604310073076,2448
35604310081222,1457
35604310084291,993
35604310086096,2949
35604310083182,728
35604310080032,999
35604310083381,1757
35604310079030,1217
35604310080452,831
35604310085083,3420
35604310082762,1299
35604310084770,1323
35604310082250,1299
35604310081922,200
35604310085330,2259
35604310084884,937
35604310084976,867
35604310087931,1927
35604310085621,4115
35604310081826,893
35604310083436,1813
35604310083996,969
35604310081723,831
35604310083263,999
35604310083462,4270
35604310080463,901
35604310082611,1868
35604310082552,1284
35604310080161,794
35604310083646,969
35604310083683,3563
35604310082003,2949
35604310082235,2393
35604310084136,2272
35604310085315,2149
35604310085304,881
35604310082574,1181
35604310086424,969
35604310079833,867
35604310082854,907
35604310082751,1040
35604310084954,2708
35604310083930,1805
35604310085610,2005
35604310084840,909
35604310080065,1108
35604310079111,993
35604310075983,999
35604310084125,3389
35604310082320,1805
35604310075832,4080
35604310084862,969
35604310081395,831
35604310082784,593
35604310076510,1805
35604310081491,857
35604310086542,1229
35604310073356,2751
35604310087754,788
35604310084873,3995
35604310084696,938
35604310080511,2271
35604310083252,885
35604310081815,1698
35604310085245,798
35604310075692,2600
35604310082272,1581
35604310083565,936
35604310083031,1929
35604310084906,1867
35604310076720,881
35604310082191,1217
35604310076031,679
35604310085945,2886
35604310086122,1299
35604310075460,881
35604310086085,1805
35604310082902,2769
35604310082692,1805
35604310082246,1916
35604310081734,565
35604310081804,831
35604310085934,999
