AWB Number,Amount
35653710025465,22346
35653710025373,5818
35653710025174,7900
35653710025804,2240
35653710024953,2348
35653710025303,5758
35653710025723,536
35653710026246,2408
35653710024205,2505
35653710025104,9940
35653710025082,1350
35653710025815,5728
35653710026736,759
35653710026110,4224
35653710026121,1040
35653710026213,4820
35653710026655,3798
35653710026456,2398
35653710026191,6710
35653710026725,5638
35653710026412,2398
35653710027204,12251
35653710026574,2348
35653710025572,5673
35653710026541,2951
35653710027020,11265
35653710026460,5819
35653710025782,1742
35653710025826,1752
35653710026084,2488
35653710026762,2338
35653710025023,3862
