AWB Number,Amount
35653710017065,7820
35653710018141,1808
35653710017323,20047
35653710017334,9422
35653710018351,1869
35653710017054,6240
35653710017625,1840
35653710017452,6395
35653710017441,6395
35653710017463,6395
35653710018130,2506
35653710017216,3335
35653710017570,12176
35653710018185,2894
35653710017673,6022
35653710017754,3004
35653710017533,4849
35653710018200,5184
35653710017706,19540
35653710018675,2198
35653710018071,936
35653710018093,1128
35653710018023,2616
35653710018233,3344
35653710018211,3090
35653710018222,2949
35653710018115,1889
35653710018060,4479
35653710018745,2110
35653710018712,4027
