AWB Number,Amount
153689150000012,2717
153689150000863,943
153689150003288,3725
153689150000716,867
153689150001414,774
153689150003068,1619
153689150000811,1619
153689150002097,902
153689150001639,897
153689150002174,1510
153689150002329,1774
153689150002416,1389
153689150001799,2013
153689150000769,3661
153689150001511,597
153689150001869,2157
153689150002698,790
153689150002668,660
153689150002384,1039
153689150000602,999
153689150001835,783
153689150000614,2144
153689150001657,894
153689150003928,16353
153689150001219,1519
153689150002990,663
153689150001724,2025
153689150001716,795
153689150002626,902
153689150003810,1419
153689150000128,1080
153689150003960,1344
153689150000351,1707
153689150001911,1718
153689150003920,2275
153689150000364,1319
