AWB Number,Amount
35604310139112,1014
35604310148676,2169
35604310141783,811
35604310145014,3382
35604310140291,3938
35604310141120,4674
35604310146952,2621
35604310148853,2319
35604310145084,1392
35604310145040,1921
35604310140195,1929
35604310136216,2583
35604310141654,1180
35604310139381,1345
35604310139064,4656
35604310139834,2169
35604310141853,3484
35604310138213,991
35604310142251,1463
35604310144900,193
35604310145106,1226
35604310141116,2948
35604310147011,1649
35604310141201,1527
35604310139215,2563
35604310145876,1269
35604310148890,1059
35604310142170,903
35604310145213,969
35604310140803,909
35604310142424,1893
35604310147464,969
35604310144594,927
35604310141374,798
35604310142262,675
35604310142085,1044
35604310147453,929
35604310147626,939
35604310148724,1616
35604310147022,939
35604310148746,500
35604310148794,668
35604310148326,728
35604310141606,1303
35604310141212,1709
35604310147405,930
35604310147571,1239
35604310142144,1068
35604310140932,1419
35604310139856,3760
35604310148783,1969
35604310145526,941
35604310138036,3306
35604310140350,1287
35604310145810,969
35604310139521,971
35604310139624,969
35604310138176,1293
35604310141750,3069
35604310141724,1059
35604310148621,1419
35604310147313,2004
35604310145530,853
35604310147884,1270
35604310140840,1612
35604310142096,936
35604310141223,4028
35604310139101,1644
35604310149796,1027
35604310141610,969
