AWB Number,Amount
35653710021464,6030
35653710021582,9274
35653710020720,5461
35653710020694,3914
35653710021022,2619
35653710021291,2445
35653710021501,18740
35653710021615,4965
35653710021980,3476
35653710021630,10450
35653710021350,2546
35653710021685,1378
35653710020963,6786
35653710021081,2218
35653710020845,4294
35653710021722,5199
35653710020786,16691
35653710020731,4988
35653710020274,7959
35653710021486,396
35653710020856,13209
35653710021674,12843
35653710021932,459
35653710021696,8765
35653710021766,15810
35653710021335,3569
35653710022455,459
35653710021560,2011
35653710021206,4318
35653710021744,23161
35653710021512,4280
35653710021195,3198
35653710021394,417
35653710021490,4965
35653710022164,4275
35653710021556,1448
35653710021523,5004
35653710021781,3988
35653710020602,2674
35653710022046,3373
35653710022061,3009
35653710022584,3712
35653710022492,2081
35653710022050,9243
35653710021976,459
35653710021825,608
35653710020473,7308
35653710022643,2726
35653710022536,9815
35653710022551,12626
35653710022260,1135
35653710022466,1810
35653710022470,6827
35653710021770,8061
35653710022094,3228
35653710022120,453
35653710022481,3382
35653710022186,3515
35653710022621,10889
