AWB Number,Amount
35604310432795,482
35604310440624,628
35604310443365,1049
35604310440554,1007
35604310434195,2302
35604310443866,4
35604310441350,2206
35604310439040,1262
35604310438034,2408
35604310439946,1360
35604310440510,2339
35604310442396,1734
35604310438885,1653
35604310438524,467
35604310438642,616
35604310427291,1221
35604310441383,2563
35604310435444,628
35604310438303,1016
35604310442492,1754
35604310438690,767
35604310442223,859
35604310442315,1382
35604310438410,10170
35604310440215,1445
35604310440403,1504
35604310439121,1676
35604310441232,1049
35604310442584,485
35604310439493,968
35604310443774,4
35604310440786,2581
35604310423194,2616
35604310438874,1379
35604310438045,2398
35604310423010,4560
35604310438362,1289
35604310439036,2241
35604310431476,1146
35604310439014,2184
35604310441475,1822
35604310442816,1234
35604310437846,4509
35604310437802,1149
35604310439740,1
35604310441254,1192
35604310438325,232
35604310441442,1051
35604310437592,1503
35604310434044,1216
35604310438292,2446
35604310438314,1290
35604310441206,1924
35604310442061,1293
35604310442234,1059
35604310442562,925
35604310443144,1539
35604310441302,1197
35604310442120,472
35604310442676,1428
35604310434313,1143
35604310440263,757
35604310442411,1256
35604310440591,1266
35604310443111,2498
35604310449750,2236
35604310440436,1923
35604310425445,2048
35604310451205,710
35604310442190,1164
35604310450855,1049
35604310425611,2238
35604310441372,908
35604310450634,1054
35604310441571,1049
35604310451216,7814
35604310437496,1934
35604310436564,1
35604310418891,6690
35604310442632,4
35604310437404,1289
35604310441140,1029
35604310442610,1014
35604310443844,4
35604310443752,4
35604310443822,4
35604310443881,4
35604310443811,4
35604310439213,1752
35604310452594,2189
35604310440775,671
35604310450494,1599
35604310451625,2124
35604310449164,2470
35604310445944,1465
35604310441066,2
35604310438082,1299
35604310434081,2333
35604310441210,786
35604310440812,2571
35604310449363,969
35604310406206,1536
35604310441265,1025
35604310451846,1451
35604310440311,1333
35604310452200,2240
35604310440296,1934
35604310445863,1196
35604310440020,477
35604310438583,879
35604310451673,1407
35604310445642,874
35604310442245,1015
35604310449186,2746
35604310437522,1344
35604310439246,2831
35604310441486,266
35604310446180,1348
35604310449772,855
35604310450645,1089
35604310452620,1025
35604310445922,416
35604310439482,1343
35604310451080,1059
35604310444334,969
35604310438384,2173
35604310450435,1775
35604310450461,3155
35604310451231,2975
35604310436424,1014
35604310450656,833
35604310450763,682
35604310437824,2366
35604310445653,1394
35604310444695,996
35604310451533,2912
35604310450505,1465
35604310436730,2265
35604310449282,1036
35604310449945,1441
35604310446401,1240
35604310452071,2240
35604310440823,1059
35604310438351,1206
35604310441512,2581
35604310450601,671
35604310445583,2805
35604310434361,3159
35604310437791,1372
35604310451684,1565
35604310423043,3976
35604310445572,2746
35604310451124,690
35604310440580,2044
35604310451194,1130
35604310445616,2619
35604310443273,1959
35604310442374,1025
35604310449853,989
35604310451570,828
