AWB Number,Amount
35604310394295,1004
35604310390110,772
35604310374614,1252
35604310389826,939
35604310385302,1599
35604310390843,1980
35604310388054,1098
35604310393131,1929
35604310373892,2847
35604310374216,1089
35604310381673,3069
35604310387881,1809
35604310372013,1318
35604310390386,2227
35604310388791,939
35604310392011,1212
35604310393761,2160
35604310391462,628
35604310388426,939
35604310396351,1025
35604310392615,3526
35604310390563,1126
35604310386271,939
35604310388150,1098
35604310388172,1098
35604310392674,1059
35604310393175,1059
35604310390493,1635
35604310393901,4562
35604310383143,5343
35604310387586,1198
35604310387660,1237
35604310387973,1098
35604310373844,1343
35604310388986,1134
35604310393153,1372
35604310373940,1772
35604310386632,2214
35604310393072,879
35604310384123,3639
35604310390854,1955
35604310386503,999
35604310387531,848
35604310392895,1179
35604310393105,1103
35604310374581,1599
35604310392372,1298
35604310372750,1175
35604310372713,1059
35604310388743,2474
35604310385372,939
35604310392663,1059
35604310387866,2808
35604310374275,748
35604310394461,576
35604310390865,2499
35604310387741,2586
35604310391576,1376
35604310392630,3069
35604310394111,2121
35604310388113,939
35604310391716,1592
35604310388430,1299
35604310392103,939
35604310387704,1895
35604310388931,1689
35604310393083,1832
35604310390401,1351
35604310387251,1059
35604310391333,939
35604310386691,834
35604310392210,1279
35604310392335,998
35604310389045,908
35604310382992,5336
35604310393142,998
35604310393024,2211
35604310389745,1344
35604310392280,1098
35604310386562,1929
35604310390740,1575
35604310391473,999
35604310388415,1929
35604310386875,1130
35604310394833,1194
35604310391753,1179
35604310386912,588
35604310380973,482
35604310387236,3573
35604310390751,1564
35604310387262,1929
35604310391414,1366
35604310394914,1179
35604310388220,628
35604310393186,925
35604310382185,1622
35604310388102,628
35604310391683,2169
35604310382690,4946
35604310392560,939
35604310392862,999
35604310390106,1993
35604310396023,1025
35604310387461,2036
35604310394181,1112
35604310392464,767
35604310389476,1713
35604310394321,939
35604310382045,1059
35604310394030,1366
35604310393746,3771
35604310394063,3771
35604310372470,1053
35604310391484,1593
35604310393912,954
35604310394973,819
35604310391020,1046
35604310392545,1389
35604310390810,3984
35604310393886,3481
35604310392685,4845
35604310393875,1130
35604310393595,1157
35604310389104,772
35604310393444,1149
35604310392910,7712
35604310382620,1891
35604310396045,1025
35604310396270,961
35604310391591,1299
35604310391230,939
35604310392965,1025
35604310394015,1299
35604310393212,1808
35604310391366,2182
35604310391882,1186
35604310391392,1923
35604310391101,1569
35604310391370,1929
35604310393724,1038
35604310391996,1507
35604310395990,768
35604310392980,1025
35604310375502,482
35604310380855,1958
35604310389465,3093
35604310385442,1239
35604310394402,1059
35604310393956,1514
35604310387192,1130
35604310395905,1103
35604310380752,628
35604310396115,837
35604310391031,1713
35604310395404,368
35604310393702,1782
35604310392206,1179
35604310395231,1173
35604310392954,628
35604310392022,3547
35604310394166,622
35604310392276,974
35604310389815,7597
35604310393934,1025
35604310395242,1157
35604310394096,1033
35604310395931,1186
35604310395603,1176
35604310392420,812
35604310386676,1742
35604310391720,1299
35604310392346,1643
35604310388452,1689
35604310386750,2885
35604310392593,939
35604310395846,1186
35604310395625,1389
35604310394446,1025
35604310390994,1272
35604310395393,2153
35604310393665,2165
35604310387284,2362
35604310395426,1113
35604310394671,2026
35604310391705,1839
35604310391436,1759
35604310394133,1598
35604310380822,1323
35604310380310,1239
35604310389793,7733
35604310391602,1568
35604310392033,1583
35604310376154,2225
35604310394984,961
35604310388496,2749
35604310394365,1088
35604310395345,1175
35604310386584,2362
35604310391646,852
35604310379956,2832
35604310395415,1589
35604310395371,1447
35604310395894,258
35604310391672,1089
35604310387225,1119
35604310394214,2549
35604310381172,628
35604310393680,1382
35604310376364,1473
35604310391650,1193
35604310390003,655
35604310393584,1906
35604310395614,1013
35604310389196,1279
35604310392265,1088
35604310394343,1593
35604310387170,1343
35604310392055,1279
35604310388872,2573
35604310395953,804
35604310394704,622
35604310391042,1951
35604310381975,1929
35604310391554,939
35604310394660,1498
35604310390084,2276
35604310380306,150
35604310387682,1279
35604310388323,1279
35604310394715,1742
35604310390316,1179
35604310388242,2405
