AWB Number,Amount
153689150001801,1186
153689150000189,1157
153689150003742,2018
153689150000253,4125
153689150001365,1287
153689150001325,1664
153689150001778,1197
153689150001997,2821
153689150003548,894
153689150003429,1774
153689150001448,1002
153689150003507,998
153689150001253,894
153689150000912,2482
153689150000299,11073
153689150003622,1441
153689150004044,2857
153689150000477,1816
153689150001469,913
153689150003174,3411
153689150001107,1395
153689150000804,1026
153689150003372,1539
153689150001208,2706
153689150001397,1168
153689150000396,517
153689150002052,3389
