AWB Number,Amount
FSNC0016622524,1980
FSNC0016760942,939
FSNC0016883652,448
FSNC0016761070,2104
FSNC0016727739,1191
FSNC0018035266,803
FSNC0018186790,961
FSNC0019622818,2069
FSNC0019910091,390
FSNC0019996032,489
FSNC0019996509,535
FSNC0020078202,1003
FSNC0020163207,432
FSNC0020173833,1060
FSNC0020172260,948
FSNC0020240219,1620
FSNC0020554270,784
FSNC0020556072,1594
FSNC0020238634,4134
FSNC0020239673,1419
FSNC0020322140,1748
FSNC0020333177,828
FSNC0020338805,1244
FSNC0020383163,1342
FSNC0020387436,546
FSNC0020496069,1374
FSNC0020708676,1119
FSNC0020960333,1958
FSNC0021291879,573
FSNC0021246998,905
FSNC0021496200,1663
FSNC0021492757,1879
FSNC0021496138,3100
FSNC0021511025,841
FSNC0021584744,1584
FSNC0021587354,2211
FSNC0021676337,834
FSNC0021774557,538
FSNC0021944448,2494
FSNC0022325615,919
FSNC0022325695,194
FSNC0022344264,1012
FSNC0022347164,2666
FSNC0022373837,1102
FSNC0022447920,1142
FSNC0022455055,1310
FSNC0022446694,1012
FSNC0022489425,2085
FSNC0022612554,2557
FSNC0022454146,818
FSNC0022538711,537
FSNC0022687488,3141
FSNC0022692273,1418
FSNC0022692849,1245
FSNC0022693172,1370
FSNC0022753767,1202
FSNC0022771900,5509
FSNC0022779439,2226
FSNC0022779906,772
FSNC0022782288,896
FSNC0022786602,1774
FSNC0022820485,2908
FSNC0022834107,896
FSNC0022659814,11631
FSNC0022755322,973
FSNC0022797067,2766
FSNC0022797750,2797
FSNC0022809436,969
FSNC0022820603,632
FSNC0022820632,3111
FSNC0022851473,775
FSNC0022851887,1010
FSNC0022851989,1576
FSNC0022860193,4486
FSNC0022877690,1003
FSNC0022882025,1597
FSNC0022887360,1299
FSNC0022348555,1134
FSNC0022553060,1882
FSNC0022707995,1147
FSNC0022835553,1589
FSNC0022851909,2126
FSNC0022882224,611
FSNC0022895778,1245
FSNC0022910990,1245
FSNC0022919311,2538
FSNC0022946534,1830
FSNC0022952722,993
FSNC0022954154,1268
FSNC0022964271,867
FSNC0022965070,846
FSNC0022974522,3240
FSNC0022979215,1163
FSNC0022980236,867
FSNC0022993588,2577
FSNC0022994842,1533
FSNC0023005703,1000
FSNC0023011985,1012
FSNC0023020175,2064
FSNC0022786251,1208
FSNC0022820626,5451
FSNC0022834975,896
FSNC0022894970,1011
FSNC0022897395,977
FSNC0022907804,2684
FSNC0022908137,1830
FSNC0022920913,11260
FSNC0022964390,867
FSNC0022964727,1857
FSNC0022974896,939
FSNC0022979243,3226
FSNC0023005302,1400
FSNC0023005541,1502
FSNC0023056258,1267
FSNC0023056507,1179
FSNC0023061565,3619
FSNC0023065227,1465
FSNC0023088673,3680
FSNC0023089808,1059
FSNC0023089985,1441
FSNC0023098289,2049
FSNC0022996343,922
FSNC0023089722,1080
FDDC0023528704,919
FDDC0023530242,1014
FDDC0023548895,1863
FDDC0023545759,896
FDDC0023559910,2808
FDDC0023596620,1164
FDDC0023616533,374
FDDC0023667770,948
