AWB Number,Amount
153689150002505,2169
153689150001159,1599
153689150003933,1059
153689150003426,5139
153689150001959,772
153689150000409,819
153689150003554,6110
153689150001703,3260
153689150003217,6520
153689150000637,1059
153689150003658,1320
153689150001961,1239
153689150001307,678
153689150002124,1365
153689150004028,2307
153689150003736,2368
153689150001250,707
153689150003211,909
153689150002003,2615
153689150003646,909
153689150000061,1907
153689150001155,1968
153689150001972,2532
153689150001936,1929
153689150002528,510
153689150001317,435
153689150003705,3813
153689150000122,1059
153689150000837,637
153689150000623,2347
153689150003722,939
153689150000773,1896
153689150001212,4800
153689150003308,1980
153689150002628,2356
153689150003864,2447
153689150001601,2226
153689150001757,1219
153689150000618,980
153689150001957,1468
