AWB Number,Amount
I76879943,1896
I76880250,1023
361972511315,903
80846007340,2554
80846233285,2004
80846271590,2363
80846520182,1885
362033357170,1025
77926436486,899
362037617294,641
80848183080,5000
77927398054,1760
77927473341,909
77927550046,573
80848330990,3716
77927629614,590
77927645154,1098
80848386080,1014
80848769385,1121
77929120813,690
77929121664,1298
77929128200,237
80849499846,900
80849801465,1269
77930785181,1798
77930794023,1198
77933386801,1298
77933388713,1299
80852032225,1693
80852044291,382
77934742104,1498
