AWB Number,Amount
80793205043,690
77848754082,2765
80795534724,1059
80796347704,879
80796355080,969
77850091314,1269
80796745013,2604
80796748270,712
80796751070,927
80796758954,3084
80796767096,3084
80796797071,2604
80796799823,2604
80796803975,2604
80796807254,2604
77850841644,1088
80797207945,1809
80797229262,939
80797668350,879
80798055940,1173
80798060954,905
80798061536,1249
80798068105,2401
80798070463,1311
80798203441,1738
80798233655,3835
80798243212,3376
80798399603,1101
80798453234,939
80798617922,2169
80799003795,964
80799491216,2528
80799547894,3084
