AWB Number,Amount
35604310136846,1059
35604310134396,923
35604310140770,1857
35604310135973,1969
35604310138040,2201
35604310139580,969
35604310134186,1868
35604310139591,2058
35604310139311,1299
35604310135446,3244
35604310135435,3468
35604310137771,1119
35604310139764,762
35604310141805,772
35604310137896,1749
35604310137465,4191
35604310137712,2840
35604310137966,2840
35604310137701,2840
35604310135122,1059
35604310137911,1859
35604310137922,1038
35604310138692,1326
35604310135181,999
35604310137664,939
35604310140884,3393
35604310134481,949
35604310134606,806
35604310135800,2169
35604310135365,914
35604310138972,992
35604310135660,1892
35604310140420,2049
35604310134142,1816
35604310139160,573
35604310132860,1017
35604310139683,2999
35604310134853,999
35604310139613,1749
35604310139230,1287
35604310138364,1290
35604310140851,3057
35604310134772,917
35604310138596,2289
35604310140173,1604
35604310139786,868
35604310139775,1226
35604310137362,1226
35604310136636,1201
35604310140792,643
35604310140394,1059
35604310134676,862
35604310135133,573
35604310137502,1863
35604310138073,1299
35604310134573,1540
35604310137863,391
35604310139145,1071
35604310140906,1578
35604310138165,2018
35604310141105,1482
35604310135682,1059
35604310139705,1287
35604310141912,1929
35604310139845,1931
35604310139403,939
35604310141046,2432
35604310136076,2253
35604310137981,3981
35604310135774,2696
35604310135763,2696
35604310135752,2769
35604310136813,2364
35604310137944,2466
35604310134514,1928
35604310139985,1569
35604310139090,1038
35604310139134,806
35604310140405,939
35604310141282,969
35604310134750,2289
35604310141061,2834
35604310138084,879
35604310139042,1012
35604310138283,3172
35604310138714,996
35604310139123,1479
35604310144535,913
35604310141245,1287
35604310139860,1030
35604310140991,1240
35604310139893,3782
35604310135785,1088
35604310138180,2925
35604310142343,1599
35604310141234,1299
35604310141352,193
35604310135041,1920
35604310139204,1226
35604310140206,2639
35604310135166,1299
35604310140873,909
35604310135472,969
35604310140475,903
35604310139790,1540
35604310141363,430
35604310141072,722
35604310140162,709
35604310139602,1299
35604310137690,1299
35604310144922,2831
35604310140910,522
35604310141050,2018
35604310140560,909
35604310136091,1023
35604310140825,926
35604310140280,3069
35604310139156,1929
35604310141190,2881
35604310135531,3215
35604310147055,2048
35604310137723,4312
35604310140556,1983
35604310139182,2018
