AWB Number,Amount
153689150001937,935
153689150000605,1565
153689150000731,1696
153689150001892,434
153689150001520,997
153689150001088,236
153689150003186,1969
153689150003102,1266
153689150002560,1696
153689150003579,497
153689150000445,3339
153689150001974,1299
153689150000158,1940
153689150002190,1936
153689150003543,935
153689150001119,4066
153689150002172,830
153689150000757,830
153689150002903,1084
153689150002593,935
153689150003868,830
153689150003179,937
153689150003469,830
153689150001845,748
153689150001786,332
153689150002372,334
153689150000125,935
153689150002033,935
153689150003926,2034
153689150003834,1341
153689150003563,987
153689150003758,1092
153689150002771,1084
153689150002716,858
153689150004025,828
153689150002024,908
153689150004011,913
153689150002272,190
153689150000689,1299
153689150000581,2070
153689150001097,878
153689150002139,830
153689150003503,1824
153689150001620,772
153689150003407,830
153689150002795,2239
153689150001002,772
153689150001715,2112
153689150000963,830
153689150001567,1329
153689150003955,1199
153689150003295,1696
153689150001188,1696
153689150003230,2439
153689150003645,628
153689150003740,1696
153689150001108,969
153689150000622,830
153689150003047,999
153689150002306,830
153689150002767,1299
153689150000481,1309
153689150002839,1299
153689150002561,969
153689150000729,1696
153689150002114,830
153689150003051,2667
153689150002258,1351
153689150002578,935
153689150002899,1445
153689150001047,1800
153689150001906,2060
153689150003665,830
153689150000543,1685
153689150000473,830
153689150003371,830
153689150003309,1299
153689150001044,2060
153689150001631,1344
153689150000359,2547
153689150000772,830
153689150001521,1299
153689150000597,2352
153689150001442,830
153689150001040,1679
153689150002579,830
153689150001331,1394
153689150003702,1696
153689150000081,1833
153689150002107,1696
153689150000438,1696
153689150001126,3905
153689150002269,830
153689150003539,952
153689150002997,1590
153689150003744,2409
153689150003434,830
153689150003716,1084
153689150000336,1696
153689150003375,4666
153689150003117,830
153689150000324,1097
153689150002185,830
153689150003038,937
153689150000414,1613
153689150003276,772
153689150000259,1696
153689150000590,2752
153689150001288,935
153689150000887,969
153689150001271,1560
153689150003379,2060
153689150002482,4651
153689150003035,2831
153689150002022,4575
153689150000668,1229
153689150002653,2036
