AWB Number,Amount
20635521466044,1
20635521469625,2727
20635521470395,867
20635521512616,1940
20635521517505,328
20635521569541,1343
20635521570296,977
20635521570462,1246
20635521570635,3486
20635521570856,1675
20635521570871,999
20635521570904,1775
20635521571033,1884
20635521594800,1785
20635521607993,867
20635521612182,1395
20635521616883,2830
20635521619580,1394
20635521619996,5493
20635521628444,1725
20635521629380,3634
20635521632213,867
20635521632246,867
20635521632541,999
20635521632924,1104
20635521642013,867
20635521644426,999
20635521648571,977
20635521649761,3150
