AWB Number,Amount
35604310016505,1
35604310015783,1995
35604310017216,1619
35604310011163,1519
35604310011550,1011
35604310017522,1725
35604310016376,2725
35604310012935,3332
35604310018966,2235
35604310012773,1435
35604310018152,1
35604310019246,1268
35604310015746,1774
35604310004900,1039
35604310015606,1197
35604310019972,1935
35604310019530,1197
35604310011211,758
35604310016225,861
35604310017511,1619
35604310018034,861
35604310020510,2481
35604310020075,1995
35604310016354,1507
35604310018756,1104
35604310015934,2046
35604310015503,1995
35604310014464,2933
35604310017286,1619
35604310016063,861
35604310019235,1
35604310011421,1044
35604310007991,2164
35604310020694,3420
35604310011200,758
35604310016295,1445
35604310005305,2962
35604310016682,1687
35604310018616,3097
35604310016553,635
35604310015676,3
35604310014442,910
35604310019320,977
35604310008632,2889
35604310012106,1687
35604310012014,910
35604310011760,1258
35604310017242,1619
35604310019110,1
35604310017404,1619
35604310012832,1429
35604310011056,1894
35604310006565,2084
35604310015886,894
35604310011594,3510
35604310017905,2164
35604310013893,855
35604310014571,1026
35604310010032,663
35604310018480,1919
35604310018922,586
35604310014873,1
35604310014416,1139
35604310016096,1197
35604310015680,1
35604310015820,7
35604310018325,1335
35604310019552,867
35604310016391,861
35604310007733,794
35604310017500,1602
35604310014556,2168
35604310014501,1
35604310017544,715
35604310019202,1197
35604310017931,851
35604310016446,1775
35604310011793,782
35604310014070,1367
35604310012390,1308
35604310021700,1121
35604310016914,1867
35604310019272,1259
35604310019342,867
35604310022116,508
35604310014243,2001
35604310016015,1619
35604310018896,54
35604310020790,1856
35604310021184,2821
35604310019305,1775
35604310019471,2085
35604310020440,797
35604310012305,611
35604310014943,1555
35604310022632,1664
35604310018395,979
35604310017150,2644
35604310016203,861
35604310019294,1197
35604310017990,1734
35604310022175,3013
35604310015982,1619
35604310025244,2106
35604310021346,1335
35604310011502,1109
35604310017146,894
35604310023575,867
35604310019596,1942
35604310019456,717
35604310015525,1246
35604310019401,1
35604310011141,2379
35604310014302,611
35604310018174,848
35604310017231,1619
35604310016951,1657
35604310011104,758
35604310016133,861
35604310014276,4095
35604310020823,489
