AWB Number,Amount
35604310082961,3323
35604310083075,1353
35604310084545,1599
35604310090263,912
35604310091055,1929
35604310091615,881
35604310086914,2795
35604310085094,941
35604310083963,1709
35604310088966,1023
35604310083414,1041
35604310087345,1564
35604310083123,2897
35604310082294,993
35604310083053,1389
35604310088406,1779
35604310087043,867
35604310086656,2549
35604310082644,1777
35604310083403,2499
35604310080986,2011
35604310090882,939
35604310088944,939
35604310088955,939
35604310084151,1805
35604310091733,2458
35604310086785,2700
35604310085982,1805
35604310086100,939
35604310075526,3065
35604310080500,566
35604310080496,3346
35604310079693,1087
35604310080021,1409
35604310090683,1916
35604310085875,1689
35604310086251,751
35604310081830,993
35604310085514,993
35604310076742,1159
35604310090823,2869
35604310081443,1223
35604310084420,1299
35604310078223,3120
35604310085665,1189
35604310076705,3228
35604310085584,2583
35604310084965,1323
35604310090753,1929
35604310085643,939
35604310078234,799
35604310073264,502
35604310090090,939
35604310090985,1059
35604310089504,2559
35604310091442,1229
35604310083296,1104
35604310081546,1383
35604310086181,1299
35604310084674,969
35604310086170,1868
35604310076005,1105
35604310076215,1727
35604310085234,1868
35604310073780,6696
35604310087813,1104
35604310086472,1179
35604310084394,939
35604310086343,1171
35604310079133,896
35604310082331,1217
35604310085971,1010
35604310081664,831
35604310087710,1749
35604310086995,937
35604310085105,3540
35604310080076,5480
35604310080721,2586
35604310079984,969
35604310086225,1171
35604310086133,1434
35604310081351,2425
35604310088863,1317
35604310085293,606
35604310083392,1926
35604310083941,993
35604310080150,691
35604310081104,1908
35604310080135,937
35604310091840,993
35604310082342,1217
35604310079601,812
35604310082670,1217
35604310091280,2785
35604310081745,2392
35604310081782,2250
35604310076090,2364
35604310080242,936
35604310081410,2222
35604310084140,939
35604310084803,1899
35604310084070,1709
35604310088933,1622
35604310083974,1217
35604310091475,1868
35604310084022,940
35604310083845,1060
35604310085632,881
35604310087264,969
35604310083311,1696
35604310076775,1805
35604310083145,999
35604310082165,881
35604310087006,1229
35604310083952,1805
35604310084851,969
35604310090381,2178
35604310082891,948
35604310082180,2029
35604310089213,819
35604310086284,1549
35604310089036,939
35604310089482,1059
35604310082132,3775
35604310086811,2797
35604310091604,1166
35604310082880,999
35604310085842,1252
35604310090580,993
35604310083484,2028
35604310086295,1805
35604310086332,2415
35604310091114,1929
35604310072623,1869
35604310087802,939
35604310091011,1237
35604310079203,885
35604310084184,1366
35604310090904,2184
35604310087872,969
35604310082703,881
35604310083090,1805
35604310089062,1299
35604310083230,1146
35604310088373,1869
35604310086671,2289
35604310083274,2775
35604310084066,1805
35604310090031,1641
35604310090101,5424
35604310082305,881
35604310091431,946
35604310086730,753
35604310088384,268
35604310085606,4770
35604310080205,3667
35604310090705,939
35604310080990,3332
35604310091626,993
35604310087732,1224
35604310082202,1217
35604310087673,2029
35604310083510,3165
35604310082316,2823
35604310083720,2639
35604310080920,936
35604310091162,2349
35604310083985,969
35604310082913,927
35604310083005,1833
35604310091346,1989
35604310092105,144
