AWB Number,Amount
3.56043E+13,2935
3.56043E+13,1696
3.56043E+13,830
3.56043E+13,579
3.56043E+13,2199
3.56043E+13,33685
3.56043E+13,1800
3.56043E+13,564
3.56043E+13,1509
3.56043E+13,1696
3.56043E+13,1590
3.56043E+13,1224
3.56043E+13,2256
3.56043E+13,1459
3.56043E+13,2888
3.56043E+13,2742
3.56043E+13,2601
3.56043E+13,563
3.56043E+13,999
3.56043E+13,1696
3.56043E+13,937
3.56043E+13,8340
3.56043E+13,8563
3.56043E+13,999
3.56043E+13,1289
3.56043E+13,1696
3.56043E+13,1486
3.56043E+13,830
3.56043E+13,1145
3.56043E+13,830
3.56043E+13,380
3.56043E+13,830
3.56043E+13,830
3.56043E+13,969
3.56043E+13,2763
3.56043E+13,1033
3.56043E+13,1170
3.56043E+13,1306
3.56043E+13,832
3.56043E+13,1698
3.56043E+13,830
3.56043E+13,1835
3.56043E+13,2248
3.56043E+13,1224
3.56043E+13,1166
3.56043E+13,1942
3.56043E+13,3436
3.56043E+13,944
3.56043E+13,1267
3.56043E+13,1224
3.56043E+13,1696
3.56043E+13,1696
3.56043E+13,1950
3.56043E+13,2142
3.56043E+13,14538
3.56043E+13,1166
3.56043E+13,4003
3.56043E+13,1504
3.56043E+13,1687
3.56043E+13,1051
3.56043E+13,2238
3.56043E+13,999
3.56043E+13,1696
3.56043E+13,2162
3.56043E+13,2821
3.56043E+13,813
3.56043E+13,1166
3.56043E+13,681
3.56043E+13,7829
3.56043E+13,1696
3.56043E+13,935
3.56043E+13,830
3.56043E+13,1145
3.56043E+13,1418
3.56043E+13,184
3.56043E+13,2020
3.56043E+13,1615
3.56043E+13,1173
3.56043E+13,1439
3.56043E+13,1277
3.56043E+13,2453
3.56043E+13,2552
3.56043E+13,830
3.56043E+13,227
3.56043E+13,937
3.56043E+13,2013
3.56043E+13,4283
3.56043E+13,3944
3.56043E+13,3492
3.56043E+13,713
