AWB Number,Amount
35604310276080,1224
35604310274433,1226
35604310273055,1226
35604310276614,1368
35604310275446,2937
35604310274540,1994
35604310274654,1349
35604310275634,2208
35604310265462,545
35604310276323,1678
35604310273696,1287
35604310273184,1925
35604310273140,1434
35604310273626,1023
35604310274153,1530
35604310274455,931
35604310274466,1193
35604310273615,1243
35604310268785,1287
35604310273350,798
35604310273416,939
35604310275435,2157
35604310275785,1298
35604310276566,1749
35604310275542,1574
35604310275096,1025
35604310276710,2022
35604310275590,1025
35604310277222,1921
35604310273405,1344
35604310278670,1468
35604310274923,939
35604310277561,1224
35604310274676,1098
35604310276091,3510
35604310274514,1287
35604310274046,2585
35604310269010,3692
35604310276695,1182
35604310277233,1921
35604310275660,470
35604310275472,1144
35604310275413,2048
35604310275936,1113
35604310276964,2255
35604310268402,1025
35604310276113,3191
35604310276570,629
35604310276555,1084
35604310266394,2362
35604310276721,1279
35604310274131,2964
35604310277550,1079
35604310275155,4997
35604310267223,1279
35604310275122,3815
35604310276242,5436
35604310277266,604
35604310276850,742
35604310276905,1025
35604310276496,713
35604310276500,416
35604310275575,5265
35604310251506,1343
35604310274282,1844
35604310277804,1025
35604310276791,775
35604310277712,800
35604310276776,909
35604310275586,919
35604310277771,2621
35604310275144,1137
35604310277793,3416
35604310275483,3180
35604310277303,1025
35604310273851,1025
35604310278460,798
35604310277756,632
35604310276161,1130
35604310278132,1434
35604310258392,10045
35604310275623,1359
35604310275612,1007
35604310275940,1166
35604310278176,642
35604310276975,1224
35604310278563,1287
35604310275015,1530
35604310268376,1981
35604310276511,1166
35604310276360,1830
35604310277281,655
35604310274886,777
35604310274875,1143
35604310278110,3599
35604310278902,1981
35604310276942,1504
35604310266965,1495
35604310273442,1447
35604310276231,1130
35604310275774,1224
35604310253341,1279
35604310265101,1343
35604310278434,1
35604310277642,3951
35604310278725,1633
35604310276673,1361
35604310278644,974
35604310278585,790
35604310279624,2798
35604310278515,1372
35604310278681,2889
35604310278143,963
35604310278961,697
35604310278950,2198
35604310278482,1025
35604310276076,1299
35604310277885,752
35604310276393,1856
35604310278972,128
35604310261516,1343
35604310278530,1722
35604310273733,999
35604310273280,1490
35604310278843,1134
35604310279506,1025
35604310268015,1441
35604310276920,1025
35604310278574,1025
35604310278062,1423
35604310274234,603
35604310276183,1224
35604310279731,2228
35604310278106,5704
35604310279484,1372
35604310277701,2260
35604310277686,876
35604310274190,1616
35604310277060,1598
35604310276931,1166
35604310277734,2845
35604310266626,3326
35604310259910,433
35604310277852,806
35604310282634,5150
35604310276404,1980
35604310261133,945
35604310264456,1186
35604310277513,1485
35604310277524,616
35604310275693,990
35604310274470,974
35604310278994,1760
35604310278036,1303
35604310276172,597
35604310278854,806
35604310277826,867
35604310274385,1372
35604310276382,2306
35604310277255,1166
35604310278946,790
