AWB Number,Amount
27519912293071,767
27519912293093,191
27519912293491,289
27519912293546,859
27519912299636,1025
27519912293060,829
27519912293082,196
27519912293196,201
27519912293233,990
27519912293395,998
27519912293406,383
27519912293410,854
27519912293421,859
27519912293443,1676
27519912293524,852
27519912293550,857
27519912293572,862
27519912293605,868
27519912293620,1759
27519912293653,668
27519912293701,732
27519912293815,8640
27519912293830,467
27519912293885,1142
27519912293896,661
27519912293911,2085
27519912293922,1061
27519912293955,1025
27519912293966,306
27519912293970,1583
27519912293981,536
27519912293992,1012
27519912294003,466
27519912294014,1440
27519912297363,2878
27519912297385,2231
27519912297400,1465
27519912298752,757
27519912299021,2405
27519912299231,1142
27519912299485,15179
27519912299566,3054
27519912299570,3613
27519912299603,299
27519912299614,2588
27519912299640,2155
27519912299673,573
27519912299684,2125
27519912299721,3357
27519912299754,984
27519912300141,947
27519912300152,968
27519912300174,764
27519912300211,1012
27519912300222,1607
27519912300303,4725
27519912300325,1753
27519912300351,1012
27519912300373,1124
27519912300480,2123
27519912300572,1142
27519912300701,3453
27519912300745,658
27519912300815,1839
27519912300841,3933
27519912300885,1017
27519912300900,1077
27519912301552,1132
27519912301574,818
27519912301773,3155
27519912301810,17429
27519912301843,636
27519912301880,1587
27519912302182,1133
27519912302193,886
27519912302300,4477
27519912302366,2823
27519912302521,1102
27519912302646,684
27519912302661,1538
27519912302731,789
27519912302801,1002
27519912302812,961
27519912306743,657
27519912308176,1061
27519912308585,2085
27519912308681,969
27519912308832,1538
27519912308913,1134
27519912308924,961
27519912309602,789
27519912310674,4490
27519912310744,2716
27519912317140,1061
27519912319940,1913
27519912293340,1000
27519912293804,3563
27519912293933,837
27519912296324,1702
27519912298041,2301
27519912298715,818
27519912298726,337
27519912299242,1483
27519912299334,1113
27519912300163,1142
27519912300266,956
27519912300270,1082
27519912300281,706
27519912300550,1142
27519912300583,432
27519912302215,1827
27519912302285,2087
27519912302296,1402
27519912302392,872
27519912302613,773
27519912302694,818
27519912302705,1266
27519912302716,1061
27519912302742,1142
27519912307012,961
27519912307196,1390
27519912307281,2748
27519912307491,1528
27519912308014,1622
27519912308515,323
27519912308843,1954
27519912309532,2902
27519912309764,1434
27519912309775,2768
27519912309786,2439
27519912309801,1061
27519912309860,1538
27519912309871,1719
27519912310022,1749
27519912310033,1538
27519912310114,1574
27519912310641,1746
27519912310696,1423
27519912310722,932
27519912310781,138
27519912310792,2085
27519912310803,693
27519912311352,996
27519912311363,1084
27519912317405,1764
27519912317442,961
27519912317674,1362
27519912319435,2098
27519912319505,1701
27519912319516,1348
27519912319564,1061
27519912319903,1528
27519912320006,663
27519912320032,922
27519912320054,1060
27519912320194,1142
27519912322611,1174
27519912322622,3838
27519912322681,1953
27519912322806,800
27519912327150,3857
27519912327231,1608
27519912327382,897
27519912327721,2020
27519912329412,3705
27519912329611,3271
27519912329806,1168
27519912330252,1465
27519912330300,1608
27519912331663,398
27519912342410,941
27519912342911,1629
27519912293362,998
27519912294025,1372
27519912300476,1294
27519912300605,1441
27519912300664,2754
27519912301725,792
27519912301740,2289
27519912302473,1756
27519912306500,2169
27519912306953,2622
27519912306986,2051
27519912309624,867
27519912310604,1441
27519912310711,1266
27519912310755,1720
27519912310766,2214
27519912311400,801
27519912317125,247
27519912317151,4461
27519912317173,1266
27519912317184,2529
27519912317221,768
27519912317453,2075
27519912317663,1913
27519912319450,1695
27519912319494,850
27519912319586,969
27519912319656,1721
27519912319870,1977
27519912320043,1404
27519912322600,2125
27519912322633,1142
27519912322644,941
27519912322751,1061
27519912323532,1486
27519912324512,1394
27519912327393,1487
27519912327426,4036
27519912327441,1315
27519912327662,1402
27519912327710,1413
27519912328325,3797
27519912328476,372
27519912329051,1294
27519912329364,1012
27519912329703,1055
27519912330145,2026
27519912330171,1607
27519912330193,1200
27519912330241,1142
27519912330263,4557
27519912330274,1142
27519912330285,493
27519912330322,789
27519912330344,1051
27519912330414,1070
27519912330440,2075
27519912330484,1142
27519912330521,362
27519912330554,1461
27519912330661,816
27519912330672,1142
27519912330716,1457
27519912330742,804
27519912330963,1025
27519912330996,1025
27519912331055,1142
27519912331103,1505
27519912331114,1112
27519912331125,2318
27519912331405,3038
27519912331416,848
27519912331420,1142
27519912331582,4879
27519912331593,1864
27519912331615,1388
27519912331626,1528
27519912331652,1095
27519912331836,1418
27519912331840,5206
27519912331921,306
27519912331932,912
27519912331965,793
27519912331991,1328
27519912332024,1860
27519912332131,1019
27519912334662,787
27519912337591,1266
27519912337602,1754
27519912338615,1268
27519912338792,6945
27519912338954,2148
27519912339794,3183
27519912340984,1179
27519912341032,2005
27519912341043,2648
27519912341102,1792
27519912341183,939
27519912341216,1036
27519912341275,1732
27519912341323,1029
27519912341835,879
27519912341846,1146
27519912341850,1823
27519912341894,3000
27519912341905,1594
27519912341975,1269
27519912342406,965
27519912342421,939
27519912342432,1011
27519912342443,939
27519912342524,1203
27519912342550,1858
27519912342561,814
27519912342572,1990
27519912342594,1418
27519912342605,909
27519912342642,1029
27519912342653,1835
27519912342745,1048
27519912342852,1142
27519912342896,1007
27519912342922,930
27519912342933,352
27519912343003,600
27519912343051,1910
27519912343121,1108
27519912343272,953
27519912343320,1359
27519912343353,1026
27519912343412,1437
27519912343423,1925
27519912343434,1808
27519912343622,2402
27519912343633,2414
27519912343644,879
27519912349141,922
27519912349163,1418
27519912349384,2623
27519912349723,2266
27519912349841,1262
27519912350003,912
27519912351263,1543
27519912352232,2228
27519912352420,1407
27519912352556,939
27519912356174,3034
27519912356465,1364
27519912356546,1149
27519912356874,823
27519912361236,1581
27519912310733,2075
27519912319472,1959
27519912323672,6074
27519912331022,3997
27519912331604,1245
27519912332002,1328
27519912341010,4358
27519912341942,1235
27519912342900,1245
27519912342992,2947
27519912343062,2121
27519912343110,943
27519912343132,469
27519912343364,1561
27519912343460,939
27519912343482,850
27519912349104,1672
27519912349115,1416
27519912349255,1874
27519912349524,1424
27519912350014,2066
27519912350666,1912
27519912351812,994
27519912352464,1792
27519912355382,3661
27519912355474,2408
27519912355496,793
27519912355511,2479
27519912355533,1728
27519912355614,1992
27519912355732,1213
27519912355743,671
27519912355835,814
27519912355872,1460
27519912355916,1268
27519912356056,1836
27519912356060,2672
27519912356082,1046
27519912356104,247
27519912356196,769
27519912356314,2862
27519912356432,1901
27519912356476,1734
27519912356642,1207
27519912356701,2098
27519912356734,922
27519912356745,4670
27519912356922,2421
27519912356955,1085
27519912357073,1989
27519912357084,968
27519912357095,893
27519912357740,192
27519912357751,394
27519912357924,385
27519912357946,409
27519912358075,378
27519912358090,395
27519912358484,3550
27519912358893,1328
27519912360573,765
27519912361310,1532
27519912361343,922
27519912361424,1434
27519912361446,814
27519912361516,2797
27519912361590,1460
27519912361645,922
27519912361855,1179
27519912361866,1019
27519912361892,896
27519912362021,922
27519912362146,1007
27519912362194,684
27519912363196,247
27519912363244,1227
27519912363255,3242
27519912363410,2278
27519912363476,1029
27519912363491,342
27519912363550,1398
27519912363572,912
27519912363583,1897
27519912364902,1095
27519912368623,612
27519912373092,2037
27519912374595,1329
27519912330683,1259
27519912331000,1441
27519912331431,1372
27519912331733,454
27519912332013,1645
27519912338604,1245
27519912340671,454
27519912341872,2250
27519912343375,3457
27519912343493,2221
27519912352405,2408
27519912352582,939
27519912355625,2421
27519912355780,2774
27519912355824,1311
27519912356244,1952
27519912356524,1622
27519912356561,2568
27519912356594,1029
27519912356782,876
27519912356863,1245
27519912356992,2776
27519912357110,3681
27519912357876,980
27519912358171,978
27519912360654,3678
27519912360724,997
27519912361251,972
27519912361376,1424
27519912361612,1418
27519912362360,2205
27519912363200,1235
27519912363222,876
27519912363340,1235
27519912363384,1388
27519912363421,1217
27519912363480,717
27519912363524,632
27519912363546,892
27519912363605,968
27519912364736,2211
27519912368122,1845
27519912371611,887
27519912371795,1837
27519912371843,5573
27519912371950,896
27519912371972,1447
27519912372031,1612
27519912372042,1319
27519912372101,839
27519912372134,896
27519912372156,1128
27519912372296,1837
27519912372300,871
27519912372311,855
27519912372366,1815
27519912372381,962
27519912372392,1010
27519912372602,1104
27519912373744,1416
27519912373781,1350
27519912373825,1010
27519912373851,2187
27519912374525,1988
27519912374536,1482
27519912374540,896
27519912374584,3061
27519912376290,1059
27519912376846,1901
27519912376942,1011
27519912376964,1722
27519912376990,1000
27519912377001,1418
27519912377034,896
27519912377141,1010
27519912377185,1393
27519912377196,1697
27519912377200,1081
27519912377244,810
27519912377255,3630
27519912377690,2497
27519912377756,1539
27519912377760,2678
27519912377793,1059
27519912377815,2120
27519912377955,1827
27519912378095,619
27519912378110,2663
27519912378143,1766
27519912378471,922
27519912378563,896
27519912378585,3447
27519912378596,1000
27519912378810,1000
27519912378950,2314
27519912379845,1010
27519912379856,1179
27519912379871,1019
27519912379952,913
27519912379985,3084
27519912380070,922
27519912380081,1768
27519912380162,2011
27519912380173,912
27519912380206,963
27519912380280,1790
27519912380512,1266
27519912380560,1145
27519912380571,6381
27519912380593,1169
27519912380626,1448
27519912380755,748
27519912381304,1375
27519912381326,922
27519912381411,1109
27519912381444,896
27519912381455,922
27519912381466,2091
27519912381470,896
27519912381514,1010
27519912381551,896
27519912381562,922
27519912382413,1011
27519912382424,797
27519912383710,3078
27519912383743,3842
27519912383776,1300
27519912383802,1000
27519912383835,1858
27519912384163,744
27519912388105,856
27519912388245,896
27519912388256,1742
27519912388271,2759
27519912388293,4591
27519912388341,1905
27519912388352,2628
27519912388514,1406
27519912388525,1281
27519912388562,896
27519912388610,1837
27519912388643,2541
27519912389096,1179
27519912389656,896
27519912389752,867
27519912389796,857
27519912391841,1654
27519912392961,2206
27519912393510,922
27519912393764,1245
27519912394254,1621
27519912394346,1289
27519912394685,1011
27519912395046,319
27519912328023,1142
27519912352350,352
27519912356325,3180
27519912356605,2263
27519912356664,1166
27519912361450,1337
27519912361774,1344
27519912362301,2095
27519912363211,1210
27519912363362,939
27519912363454,1318
27519912364600,2816
27519912371585,919
27519912371596,3548
27519912371810,2421
27519912371961,2106
27519912372005,1178
27519912372016,944
27519912372020,1448
27519912372112,5499
27519912372252,1292
27519912372274,1294
27519912373022,964
27519912373593,903
27519912373674,977
27519912373792,2523
27519912373836,1948
27519912374083,982
27519912374746,1016
27519912376920,1388
27519912377056,1328
27519912377071,1299
27519912377082,3322
27519912377130,2952
27519912377410,284
27519912377561,3364
27519912377675,2072
27519912377966,1749
27519912378574,1640
27519912378600,1837
27519912378832,922
27519912378994,2098
27519912379893,922
27519912380055,1242
27519912380114,717
27519912380136,864
27519912380184,3229
27519912380221,2653
27519912380243,2421
27519912380523,1232
27519912380770,1640
27519912380792,3376
27519912380825,892
27519912381035,930
27519912381050,717
27519912381315,1010
27519912381330,2275
27519912381341,896
27519912381374,748
27519912381385,1640
27519912381400,3291
27519912381422,2615
27519912381492,926
27519912381540,1010
27519912381794,684
27519912382063,1227
