AWB Number,Amount
35604310111064,1299
35604310120341,1464
35604310121671,1396
35604310116970,2471
35604310108894,1812
35604310121225,1224
35604310118451,2097
35604310106352,1207
35604310116266,1826
35604310118403,1716
35604310118193,2048
35604310112335,1527
35604310121063,991
35604310117003,1805
35604310114505,1044
35604310121450,1299
35604310110014,1389
35604310119405,2560
35604310120186,5141
35604310110994,1608
35604310107903,7600
35604310119453,1059
35604310118171,587
35604310114273,2141
35604310105501,1805
35604310105512,2447
35604310120735,1441
35604310114973,1044
35604310110924,939
35604310118145,1209
35604310114413,1155
35604310115382,4718
35604310118322,627
35604310117843,2232
35604310118414,1089
35604310117773,286
35604310120481,999
35604310120061,891
35604310118473,679
35604310114354,1044
35604310121505,1828
35604310120433,867
35604310119770,879
35604310116045,993
35604310115765,2648
35604310110283,2020
35604310114730,789
35604310114472,906
35604310114612,3540
35604310122135,1155
35604310121240,939
35604310120691,1272
35604310117040,853
35604310121262,811
35604310117176,825
35604310118602,770
35604310118230,1328
35604310123211,980
35604310122006,227
35604310118344,2056
35604310116126,5142
35604310115091,527
35604310116955,964
35604310116992,460
35604310117191,1179
35604310115813,920
35604310122426,990
35604310114660,6215
35604310118370,2377
35604310121483,1020
35604310122054,1217
35604310122102,2029
35604310117891,1589
35604310116200,1054
35604310110950,1836
35604310118565,991
35604310116480,867
35604310115043,979
35604310116093,1418
35604310122511,1805
35604310120201,2048
35604310115581,706
35604310116104,901
35604310117261,3646
35604310114870,755
35604310120455,1651
35604310116141,959
35604310121590,1299
35604310111016,1237
35604310122080,1217
35604310120912,1836
35604310115916,805
35604310116782,2520
35604310117014,908
35604310118156,991
35604310118381,811
35604310118731,902
35604310114376,881
35604310120794,1929
35604310120142,1643
35604310117235,1283
35604310110316,1299
35604310112302,1237
35604310114424,3598
35604310114402,3411
35604310117224,937
35604310118591,2539
35604310112884,1369
35604310119501,137
35604310120083,440
35604310118694,2385
35604310119921,811
35604310120702,3074
35604310111893,3506
35604310123955,1044
35604310121026,1474
35604310121074,2213
35604310116082,1805
35604310118554,1905
35604310119980,1464
35604310110832,1180
35604310118926,286
35604310111576,2548
35604310121030,1429
35604310120466,994
35604310117456,1629
35604310114306,564
35604310111112,1299
35604310120105,2641
35604310119556,586
35604310116826,2375
35604310112464,1044
35604310096806,1010
35604310111230,1599
35604310120400,771
35604310113061,2995
35604310119991,1020
35604310120013,1237
35604310113120,1013
35604310116115,4111
35604310123336,1001
35604310117283,1665
35604310118311,1178
35604310120470,2428
35604310114251,593
35604310121726,1108
35604310115953,798
35604310119324,1260
35604310119910,1548
35604310121472,1059
35604310114332,4795
35604310119221,2557
35604310117084,867
35604310122695,1520
35604310121424,2179
35604310117316,3245
35604310118296,1059
35604310122625,403
35604310122732,2252
35604310123944,1020
35604310121682,1326
35604310120632,2178
35604310120654,1371
35604310123421,1044
35604310118436,1865
35604310112346,1044
35604310112501,812
35604310117165,1217
35604310116535,1020
35604310125300,944
35604310124040,999
35604310117110,993
35604310119114,1211
35604310118252,1914
35604310117585,3269
35604310122286,910
35604310120665,770
35604310121085,939
