AWB Number,Amount
35604310126501,1517
35604310126711,953
35604310129496,1025
35604310128015,1028
35604310126280,1059
35604310126254,3472
35604310124935,2365
35604310128144,1899
35604310126571,2621
35604310126604,1059
35604310127455,1009
35604310125392,1379
35604310126243,1118
35604310125462,842
35604310125716,937
35604310126044,1929
35604310126814,939
35604310126206,2063
35604310125403,999
35604310116944,2364
35604310126291,1299
35604310125753,2726
35604310128634,1663
35604310125521,1670
35604310126184,999
35604310129323,1368
35604310126195,1237
35604310127750,950
35604310126512,1179
35604310126523,1369
35604310126884,1766
35604310126103,3358
35604310126700,2062
35604310128774,999
35604310125414,1229
35604310127002,966
35604310125974,1560
35604310126626,771
35604310126486,1449
35604310125451,1637
35604310128306,867
35604310126652,603
35604310126560,2013
35604310125436,3663
35604310126011,1437
35604310127820,937
35604310126490,2769
35604310125904,1928
35604310128446,2769
35604310128601,2282
35604310126313,1038
35604310128052,5568
35604310127175,1217
35604310127186,1217
35604310129172,2323
35604310128391,2099
35604310129286,1376
35604310127363,2869
35604310128284,969
35604310127422,1805
35604310128240,1519
35604310128295,2079
35604310129275,1608
35604310128483,917
35604310128575,3212
35604310127761,998
35604310129592,1071
35604310129065,1059
35604310127610,999
35604310129846,2846
35604310128741,1092
35604310128365,3563
35604310128321,993
35604310128796,939
