AWB Number,Amount
77775682235,658
77775699024,960
77775841636,690
77775864084,906
77775873626,1145
77775887873,1821
77775888890,895
77775889962,895
77775891793,175
77775892272,895
77775894840,895
77775901560,922
77775921543,1229
77776507524,1696
77776535830,1050
77776698182,935
77776749304,1299
77776846140,2072
77776862730,830
77776918796,3517
77776919441,748
77776921250,1696
77776922576,935
77776932380,935
77776932892,1166
77776933091,1778
77776933905,830
77776934222,830
77777592852,969
77777729886,969
77777734985,828
77777737531,1289
77777758962,1696
77777794640,234
77777985725,1341
77777995326,935
77778004496,269
77778005524,1696
77778009094,1299
77778410360,1299
77778505265,1589
77778748806,756
77778751540,830
77778765772,1696
77778944482,1696
77778953206,3322
77778960313,969
