AWB Number,Amount
153689150000967,999
153689150002728,1692
153689150000818,881
153689150003943,1269
153689150000857,881
153689150003821,969
153689150001109,2841
153689150000906,877
153689150003846,969
153689150001836,894
153689150000078,594
153689150002866,901
153689150003253,594
153689150002704,993
153689150003459,2364
153689150003865,1509
153689150001458,1372
153689150001157,999
153689150000962,999
153689150001771,959
153689150003661,1681
153689150003652,983
153689150001278,1269
153689150002383,1769
153689150002290,2617
153689150003989,2079
153689150002871,488
153689150001059,1299
153689150003042,999
153689150000786,1492
153689150000411,1958
153689150001697,1734
153689150002557,1059
153689150003756,1608
153689150001764,2440
153689150002734,1806
153689150000273,939
153689150002227,1372
153689150000455,1059
153689150001007,923
153689150003109,3039
153689150002943,1836
153689150000379,2769
153689150000198,1773
153689150000105,1779
153689150000864,999
153689150002904,1807
153689150004046,999
153689150003803,1369
153689150000655,918
153689150002346,1718
153689150000801,2548
153689150002632,1441
153689150003355,2360
153689150000065,2360
153689150000337,2299
153689150000503,1860
153689150000048,2332
153689150000738,1175
153689150003428,939
153689150001773,1299
153689150002572,1555
153689150002265,1181
153689150000026,939
153689150002582,2742
153689150000354,553
153689150000734,1237
153689150003627,3819
153689150002680,1299
153689150000955,538
153689150002978,1237
153689150001613,594
153689150000696,4580
153689150002443,1953
153689150003226,999
153689150002075,2583
153689150002060,2715
153689150003074,2523
153689150000780,3258
153689150002612,3513
153689150001009,2445
153689150002732,2445
153689150000834,766
153689150002286,1384
153689150002914,1441
153689150000986,969
153689150000640,789
153689150003915,1217
153689150002091,825
153689150002396,2228
153689150003300,881
153689150003595,1020
