AWB Number,Amount
35604310165690,1028
35604310172141,1465
35604310174333,1168
35604310171360,467
35604310162610,3080
35604310161442,352
35604310161383,1237
35604310161265,3602
35604310164511,1066
35604310165734,2504
35604310164640,1066
35604310175534,1893
35604310164776,1860
35604310165653,1372
35604310163962,1998
35604310174915,1504
35604310173961,1309
35604310159541,1929
35604310165830,2430
35604310160753,631
35604310165664,2260
35604310161313,1929
35604310164172,2539
35604310176256,1226
35604310161151,1929
35604310161184,1059
35604310165841,856
35604310164625,2168
35604310146915,919
35604310161011,1299
35604310175770,436
35604310161206,1643
35604310166036,1152
35604310175851,1389
35604310164813,1574
35604310163321,1283
35604310157743,1298
35604310170936,1599
35604310164216,1631
35604310166110,1751
35604310161221,429
35604310164076,1012
35604310163111,1237
35604310165001,939
35604310147685,1929
35604310165535,1012
35604310164253,1836
35604310174521,1269
35604310171835,418
35604310156800,1803
35604310164334,1299
35604310160845,2589
35604310159994,939
35604310146904,2260
35604310149704,2109
35604310165196,2658
35604310174882,1341
35604310174543,1749
35604310174436,1298
35604310160893,939
35604310164312,1299
35604310174860,4568
35604310173541,3600
35604310160053,2679
35604310165631,1081
35604310165270,3548
35604310163892,2224
35604310161243,3039
35604310174646,1247
35604310174845,1317
35604310164426,1868
35604310174366,2243
35604310171975,1038
35604310171253,1498
35604310162665,1189
35604310173051,1713
35604310171242,1398
35604310174926,1298
35604310165992,4088
35604310170693,881
35604310174764,2018
35604310175000,1448
35604310170973,1345
35604310174311,3332
35604310167134,1020
35604310149682,1713
35604310166342,2311
35604310174171,1565
35604310174506,818
35604310166390,2567
35604310174694,1247
35604310163343,706
35604310175932,1298
35604310173935,1270
35604310175991,1929
35604310174705,2053
35604310174263,1113
35604310174893,1869
35604310161910,814
35604310161350,1389
35604310179222,765
35604310175840,1137
35604310174801,1448
35604310164500,1067
35604310162960,1299
35604310176002,1059
35604310171496,1287
35604310174672,2108
35604310171614,5139
35604310163833,969
35604310166320,1539
35604310148761,723
35604310174226,672
35604310165314,2668
35604310173250,450
35604310171640,2439
35604310164345,1175
35604310175884,1929
35604310157393,2993
35604310160775,939
35604310172001,1287
35604310164706,1372
35604310174370,990
35604310176794,1845
35604310151443,56
35604310153123,1568
35604310152666,939
35604310171113,2169
35604310165546,1179
35604310171673,939
35604310150522,1179
35604310165712,939
35604310169750,1196
35604310165115,2434
35604310174101,1084
35604310165454,407
35604310152051,618
35604310157220,969
35604310151546,2404
35604310150544,2402
35604310151550,2319
35604310151476,3915
35604310165200,1235
35604310151712,1929
35604310164080,1998
35604310153672,2443
