AWB Number,Amount
77838104083,1059
80787959873,1047
77838433061,3915
80788388144,3211
77839224831,939
77839254802,628
80788700591,867
80788701781,1044
80788703461,2169
77839261743,2210
77839263025,1343
80789024492,3807
80789030335,3504
77840441814,1304
80789509371,1239
80789537135,2259
80789646265,1101
80789653184,1092
80789785650,1488
80789827941,1569
77840996903,1278
80789925860,768
80790013253,1822
80790025315,1288
80790031696,939
77841612914,1145
80790541613,1145
77842275722,3218
80790866365,1092
80790889686,867
80790905565,830
80790933414,1880
80790941210,2788
80790990766,3008
80790991385,830
80790992343,830
80790993006,1145
80790993430,1119
80790994911,3979
77842511725,1540
80791043896,669
80791044655,713
80791045510,1329
80791045731,1854
80791388086,3308
80792008404,1463
77844048612,830
80792108880,1644
80792154376,1921
80792208556,1145
80792234773,1332
80792245671,1537
77844247176,969
77844250606,2116
80792274754,1145
77844528591,1309
80792528456,1040
80792534616,999
80792555141,1366
77844602426,1170
77844659001,1145
80792619832,1696
