AWB Number,Amount
153689150002145,1484
153689150000555,830
153689150002934,830
153689150000938,772
153689150003246,1179
153689150003303,1868
153689150000155,3322
153689150001005,830
153689150000502,411
153689150003285,935
153689150001510,1696
153689150002435,1104
153689150001707,830
153689150003050,830
153689150000470,2206
153689150002197,1835
153689150004045,182
153689150002441,2194
153689150003546,999
153689150000240,3233
153689150001130,1696
153689150003002,830
153689150001790,935
153689150000808,1868
153689150002685,879
153689150000727,4071
153689150003982,879
153689150002462,3494
153689150002468,1709
153689150001643,935
153689150001434,2142
153689150001701,1696
153689150003078,1984
153689150001792,624
153689150001587,2379
153689150001939,2812
153689150000970,4866
