AWB Number,Amount
35604310301674,1389
35604310302061,879
35604310295013,671
35604310301011,1142
35604310300996,1025
35604310295396,4283
35604310302750,811
35604310299515,1709
35604310299493,416
35604310301442,939
35604310301696,968
35604310297183,671
35604310296450,2280
35604310298513,1287
35604310298561,1004
35604310299935,671
35604310302072,2330
35604310296660,1335
35604310294313,1012
35604310302341,1197
35604310290920,1235
35604310295842,867
35604310297636,1727
35604310296343,718
35604310301604,2063
35604310298852,2366
35604310292036,1892
35604310299014,1142
35604310292180,1025
35604310302901,947
35604310301630,3434
35604310298756,1287
35604310302702,1287
35604310287630,941
35604310301755,2796
35604310298841,1154
35604310292913,1
35604310301814,2300
35604310298981,1174
35604310298620,1766
35604310296520,2234
35604310299563,1023
35604310303236,1077
35604310298200,1351
35604310301490,1025
35604310294626,1186
35604310296575,633
35604310296564,1865
35604310302153,1025
35604310295676,867
35604310300775,1727
35604310302271,558
35604310296026,1327
35604310298782,476
35604310302492,1299
35604310287313,3507
35604310302050,1025
35604310301140,695
35604310302912,577
35604310296240,2950
35604310296914,778
35604310295201,1279
35604310296586,1402
35604310303402,785
35604310296682,1298
35604310304323,5642
35604310302035,1077
35604310295993,4438
35604310296004,1120
35604310298196,1027
35604310303122,1520
35604310303273,1174
35604310302525,939
