AWB Number,Amount
77729121724,867
77729691093,867
77731291783,1054
77733460556,2621
77733538514,1693
77733576476,363
77733989001,1239
77734036645,1382
77734044813,1236
77734046051,2391
77734079511,3199
77734079566,2007
77734080675,1382
77734081983,961
77734274310,906
77734275673,1016
77734284832,1506
77734285090,1813
77734316461,906
77734316590,3188
77734376042,1
77734381281,882
77734390042,976
77734390160,1624
77734391335,964
77734394382,1717
77734402056,1158
77734403891,2413
77739442255,1620
77740211533,977
77740264221,1196
77740312764,2399
77740412164,1196
77740566341,1
