AWB Number,Amount
35604310108426,1805
35604310094290,4630
35604310103014,969
35604310100354,1959
35604310101555,798
35604310098475,3289
35604310092610,976
35604310098066,3102
35604310098744,3127
35604310098851,2733
35604310098571,766
35604310105965,912
35604310101124,1836
35604310103666,2373
35604310102163,969
35604310103412,881
35604310093461,909
35604310100262,1389
35604310100251,1836
35604310100450,2661
35604310105792,1921
35604310100332,969
35604310098652,1299
35604310102292,881
35604310100741,2067
35604310098696,1380
35604310093752,1972
35604310099886,909
35604310108474,1090
35604310101323,3993
35604310094511,1217
35604310108732,1004
35604310101430,1337
35604310099153,2817
35604310102340,969
35604310106400,1491
35604310108673,1535
35604310108791,881
35604310106433,969
35604310098626,1653
35604310100240,1529
35604310102384,1805
35604310105265,3084
35604310096530,969
35604310100844,716
35604310092982,993
35604310107520,318
35604310098383,881
35604310108555,2301
35604310105490,969
35604310107026,2499
35604310103622,881
35604310094124,1217
35604310099061,2117
35604310094754,956
35604310099584,969
35604310109675,939
35604310097775,881
35604310107866,881
35604310109992,1224
35604310106105,969
35604310102255,993
35604310105630,3316
35604310102944,1229
35604310109594,979
35604310102336,969
35604310105921,1809
35604310105582,1805
35604310104274,851
35604310098766,1217
35604310103961,881
35604310107085,969
35604310102303,1217
35604310105593,1692
35604310105700,969
35604310101640,881
35604310102362,1483
35604310105954,1772
35604310094253,1805
35604310101205,1623
35604310095056,1805
35604310105626,969
35604310109970,1959
35604310096585,3289
35604310097064,1837
35604310106481,2106
35604310106072,1357
35604310107343,1893
35604310103714,2121
35604310102900,881
35604310105486,969
35604310093472,2549
35604310099046,825
35604310102432,969
35604310107424,1436
35604310098136,1607
35604310102454,969
35604310102480,873
35604310106466,1693
35604310098313,969
35604310103692,969
35604310099455,895
35604310099422,969
35604310102513,503
35604310098184,9670
35604310094603,825
35604310108102,1747
35604310107225,1217
35604310105420,1544
35604310103703,1269
35604310107564,1581
35604310105232,969
35604310103530,1868
35604310107785,702
35604310102701,4388
