AWB Number,Amount
35604310473933,794
35604310472485,794
35604310462663,2045
35604310469626,1569
35604310453876,1025
35604310472986,1519
35604310457461,1710
35604310464424,1569
35604310464446,1369
35604310472452,1718
35604310464634,794
35604310473686,627
35604310464181,2194
35604310467412,2549
35604310466793,5384
35604310464590,3318
35604310473093,894
35604310468484,2019
35604310474132,1094
35604310468646,1119
35604310464494,1799
35604310472802,617
35604310473152,1794
35604310467025,2150
35604310472043,1025
35604310456061,1809
35604310475145,794
35604310477190,794
35604310477186,894
35604310464380,538
35604310468101,2419
35604310474445,1194
35604310470245,1194
35604310472780,1569
35604310464133,1158
35604310475090,1652
35604310456816,510
35604310474773,1269
35604310475075,867
35604310454565,1362
35604310455711,1757
35604310471343,1619
35604310457413,2405
35604310475786,2619
35604310478321,867
35604310465931,2242
35604310467795,1289
35604310466830,671
35604310470116,3018
35604310456385,4415
35604310455781,2398
35604310476906,908
35604310467386,671
35604310469350,2630
35604310464306,622
35604310467526,794
35604310460703,863
35604310476044,2804
35604310464531,912
35604310472463,3370
35604310469862,1494
35604310454064,2006
35604310482650,2419
35604310475156,1759
35604310474036,1069
35604310473233,854
35604310475134,3214
35604310472474,1519
35604310481810,2264
35604310467460,1169
35604310473756,1119
35604310474386,2778
35604310454311,1658
35604310476851,3619
35604310464262,2619
35604310464402,1369
35604310474235,1069
35604310474294,3587
35604310458931,622
35604310474983,1589
35604310474832,2044
35604310476000,844
35604310463606,1280
35604310474935,1059
35604310463411,922
35604310456536,1268
35604310474725,1194
35604310456971,2085
35604310483696,2164
35604310467773,886
35604310453471,2937
35604310454322,1389
35604310467983,1
35604310476840,794
35604310475882,794
35604310474471,1049
35604310476545,1144
35604310478295,867
35604310467471,1929
35604310473185,553
35604310467202,625
35604310463260,558
35604310466955,1268
35604310481655,1624
35604310474342,768
35604310474460,977
35604310474692,1944
35604310456875,2078
35604310476416,618
35604310457380,996
35604310467751,969
35604310484901,1
35604310470864,5069
35604310466826,671
35604310463024,1313
35604310456256,3043
35604310457030,3043
35604310481865,1644
35604310480804,1368
35604310477223,2683
35604310473502,1049
35604310464413,671
35604310480115,1068
35604310482193,1
