AWB Number,Amount
77743544561,806
77743545950,2567
77743571706,937
77744535444,543
77744551220,1118
77744560692,1888
77744563503,1284
77744566771,2490
77744570525,2515
77744573550,4288
77744580572,864
77744594476,3469
77744652624,794
77744660280,1919
77744660884,1094
77744668411,2464
77744688151,1768
77744711623,1518
77744715204,1619
77744717584,1819
77744720222,1906
77744721736,794
77744724960,1094
77744910736,2414
77744932801,2044
77744940663,1681
77745182034,1619
77745193875,1797
77745234372,1094
77745258010,2510
77745260714,918
77745268053,1619
77745279065,1889
77745281876,543
77745305820,1864
77745306903,1419
77745311895,794
77745325254,2558
77745336001,2164
77745408171,2668
77745410455,488
77745541016,1094
77745549206,663
77745551015,2146
77745555300,1619
77745620492,918
77745624143,2589
77745630826,1344
77745652806,543
77745662606,2466
77745682151,1094
77745683702,956
77745689066,918
77745695226,1750
77745702436,894
77745702845,1339
77745704982,794
77745894041,1924
77746045834,1219
77746090472,2835
77746145993,543
77746353145,1439
77746388554,918
77746401611,1844
77746417103,793
77746420054,918
77746425105,794
77746427533,759
77746506283,1094
77746509035,1419
77746515420,1764
77746528543,2463
77746532894,2629
77746588150,1444
77746972240,965
77746995023,543
77747015776,3014
77747058266,1094
77747060134,919
77747142141,1849
77747168026,543
77747177675,1437
77747182892,3033
77747289793,1639
77747321175,2563
77747329671,1619
77747330474,663
77747330861,1344
77747338163,1718
77747368204,894
77747396790,2653
77747401421,894
77747407286,1619
77747465143,919
77747477942,2144
