AWB Number,Amount
35604310527494,993
35604310524171,2956
35604310527645,881
35604310514415,1
35604310526595,881
35604310525383,1693
35604310523154,1167
35604310512912,261
35604310537924,881
35604310518943,407
35604310521846,1272
35604310511394,1
35604310538580,1193
35604310507485,3080
35604310525593,2408
35604310542172,2035
35604310525663,3993
35604310523526,2408
35604310532641,948
35604310513505,437
35604310509935,969
35604310527192,1217
35604310531532,2408
35604310526120,2264
35604310525965,2408
35604310531543,2408
35604310528113,996
35604310528264,881
35604310524753,881
35604310534811,1115
35604310524300,1021
35604310514706,1
35604310508616,1054
35604310523445,1670
35604310509224,6026
35604310511313,336
35604310522793,881
35604310511475,1
35604310543793,2141
35604310530810,521
35604310519245,535
35604310515480,438
35604310520365,1525
35604310528500,278
35604310542080,1217
35604310510963,881
35604310524985,1497
35604310524871,881
35604310542150,1105
35604310503860,1332
35604310503882,2049
35604310542393,1300
35604310538775,2359
35604310518210,1944
35604310517576,1244
35604310542780,4393
35604310521986,2308
35604310511884,1
35604310528065,844
35604310518206,2110
35604310531812,937
35604310508760,1014
35604310518615,909
35604310528345,1167
35604310523983,2583
35604310538090,1245
35604310513144,1
35604310523250,993
35604310523040,908
35604310528253,677
35604310526691,1070
35604310520531,959
35604310524882,3592
35604310530375,881
35604310524042,881
35604310518490,881
35604310541321,881
35604310517974,1440
35604310525932,937
35604310522933,3176
35604310530154,937
35604310522900,1027
35604310541085,901
35604310520623,1132
35604310520273,2000
35604310515874,1692
35604310520472,2167
35604310526304,2253
35604310503554,1520
35604310542371,1105
35604310538451,6440
35604310535813,1167
35604310507345,832
35604310532722,1026
35604310532615,1244
35604310521220,1356
35604310526186,1105
35604310521964,1300
35604310526993,1715
35604310535533,4160
35604310503591,982
35604310529222,1301
35604310543900,1328
35604310538834,937
35604310525711,1170
35604310532895,1167
35604310524963,2551
35604310511685,1
35604310524064,2260
35604310512853,1
35604310539663,2408
35604310530353,758
35604310526466,2119
35604310527936,1056
35604310520332,2728
35604310526971,1374
35604310536955,1804
35604310523331,2408
35604310524591,1749
35604310517296,706
35604310524720,2545
35604310542242,1826
35604310542290,1826
35604310542301,2420
35604310541973,1244
35604310542231,1833
35604310512654,448
35604310512466,1
35604310538893,2386
35604310515421,1
35604310529826,758
35604310543771,2364
35604310507614,2664
35604310518276,6786
35604310520435,2074
35604310515771,448
35604310526094,2408
35604310523401,1076
35604310522141,881
35604310508362,5466
35604310533783,881
35604310533536,1771
35604310530692,298
35604310523320,881
35604310517554,2134
35604310507883,1919
35604310513516,706
35604310513450,475
35604310522955,881
35604310541520,257
35604310532873,432
35604310526083,1826
35604310508443,1
35604310523456,6927
35604310527284,2408
35604310526341,2408
35604310527085,3819
35604310527940,2264
35604310533901,881
35604310536896,1113
35604310522023,818
35604310532291,1693
35604310525685,1575
35604310531355,844
35604310527586,1934
35604310525571,1266
35604310542905,790
35604310538473,1217
35604310524112,1344
35604310532324,1497
35604310532803,1825
35604310531521,2408
35604310532851,2083
35604310537574,2673
35604310527063,881
35604310529734,1520
35604310541612,1244
35604310538926,881
35604310543841,2281
35604310523935,790
35604310528942,453
35604310541715,1300
35604310529410,937
35604310517112,2408
35604310532022,740
35604310534962,4508
35604310524856,881
35604310542426,2336
35604310537176,5327
35604310533503,881
35604310529966,881
35604310521146,1356
