AWB Number,Amount
35604310121380,1575
35604310122485,960
35604310118366,1602
35604310121730,1392
35604310113046,2029
35604310124180,1033
35604310111786,1554
35604310120761,892
35604310121015,1208
35604310124073,944
35604310116756,1125
35604310124950,4444
35604310124213,1044
35604310123826,999
35604310124762,999
35604310124994,1023
35604310123970,2018
35604310120271,939
35604310119825,1929
35604310121306,2519
35604310123395,1044
35604310120444,901
35604310121041,939
35604310123966,965
35604310121004,790
35604310110913,3349
35604310121273,939
35604310120960,939
35604310120411,939
35604310121192,1299
35604310122404,790
35604310119932,1890
35604310122721,939
35604310122441,1911
35604310118392,2168
35604310124003,1044
35604310120551,1689
35604310123454,999
35604310120676,1665
35604310120396,1828
35604310123384,1044
35604310122931,1044
35604310116852,979
35604310124843,1960
35604310119884,3441
35604310123992,914
35604310116034,265
35604310123642,1822
35604310124714,1269
35604310122570,2244
35604310124784,969
35604310122555,2340
35604310125101,969
35604310122566,1044
35604310119394,2232
35604310121553,2289
35604310122990,954
35604310120374,991
35604310123244,999
35604310123885,1044
35604310123292,999
35604310123535,1023
35604310123270,955
35604310124110,1044
35604310124191,936
35604310123620,2018
35604310120853,1299
35604310125510,2533
35604310123432,1269
35604310120363,1193
35604310125075,1284
35604310124051,972
35604310124983,1023
35604310122150,1015
35604310120094,4304
35604310120282,727
35604310120643,3426
35604310124460,2543
35604310122684,972
35604310116233,1288
35604310123325,942
35604310116023,1836
35604310115931,698
35604310115371,2463
35604310121295,939
35604310115032,1709
35604310114774,881
35604310120492,1059
35604310120831,628
35604310124946,969
35604310118580,1463
35604310123410,999
35604310122231,969
35604310122533,2029
35604310115986,2100
35604310120024,2103
35604310123760,963
35604310120595,1299
35604310114564,1299
35604310124250,1004
35604310120315,1309
35604310114693,854
35604310117353,2639
35604310117386,2639
35604310117364,2748
35604310117375,2756
35604310125440,881
35604310122113,1217
35604310115990,3513
35604310124773,2639
35604310124235,1044
35604310125230,3393
35604310114855,1674
35604310114391,3411
35604310121122,1237
35604310118506,2747
35604310125742,3392
35604310120330,770
35604310120816,3325
35604310120805,3325
35604310123406,999
35604310114925,879
35604310118204,1103
35604310125053,881
35604310122393,1000
