AWB Number,Amount
35604310312152,1266
35604310318290,627
35604310318496,1227
35604310319815,1619
35604310314333,1365
35604310316584,1329
35604310318651,2104
35604310320423,1154
35604310317354,1906
35604310316352,498
35604310297452,870
35604310318323,2596
35604310315055,1216
35604310319804,2726
35604310317380,1929
35604310318371,1809
35604310314613,3354
35604310321285,1569
35604310319620,2054
35604310319675,674
35604310319524,1549
35604310318032,1041
35604310319605,4513
35604310319701,1987
35604310318334,894
35604310298815,671
35604310319631,1041
35604310318312,2602
35604310319045,1929
35604310318356,1059
35604310303866,1485
35604310320854,1081
35604310320051,2136
35604310319126,2368
35604310313633,1389
35604310314790,772
35604310318732,2029
35604310307904,1299
35604310313375,2439
35604310296892,1174
35604310313482,669
35604310318382,1809
35604310315965,1961
35604310314941,1059
35604310318080,628
35604310309971,1569
35604310316433,767
35604310314672,541
35604310309956,2108
35604310311511,2199
35604310316643,448
35604310314801,939
35604310315361,1304
35604310314786,1186
35604310313084,1299
35604310313025,7877
35604310310122,1088
35604310313412,1025
35604310313600,1152
35604310307425,1467
35604310314963,1186
35604310321123,1299
35604310314425,1179
35604310316606,2289
35604310316326,850
35604310298082,704
35604310320106,2238
35604310314834,1059
35604310317402,1929
35604310311080,2293
35604310322092,640
35604310314252,1389
35604310317590,1059
35604310316901,2200
35604310291690,363
35604310317730,1929
35604310307834,2048
35604310315416,1299
35604310314484,1168
35604310320342,2157
35604310298885,3051
35604310315475,1299
35604310318846,1179
35604310325765,353
35604310325776,676
35604310314591,1059
35604310318205,2603
35604310315022,1055
35604310315394,2818
35604310314451,971
35604310299062,4100
35604310315560,2328
35604310321322,1298
35604310298771,711
35604310315140,2663
35604310316676,673
35604310310995,1186
35604310317774,964
35604310305815,2129
35604310315070,1266
35604310315081,1299
35604310299224,2006
35604310321635,1059
35604310318986,1014
35604310302024,1296
35604310319406,4521
35604310318301,2289
35604310320132,1149
35604310318824,1179
35604310316245,2048
35604310318216,1276
35604310313191,2142
35604310299106,1847
35604310315103,6202
35604310318360,2168
35604310315954,2368
35604310318625,1767
35604310314871,1089
35604310315151,3840
35604310317332,1186
35604310317936,794
35604310316573,2903
35604310314311,2744
35604310316551,1504
35604310318194,974
35604310320736,1949
35604310316746,1059
35604310316315,918
35604310317435,879
35604310310623,879
35604310310096,1097
35604310314381,664
35604310314392,4002
35604310314705,939
35604310307845,1059
35604310320972,590
35604310320725,4506
35604310314543,959
35604310318242,1389
35604310310936,1179
35604310316691,1535
35604310312502,939
35604310314436,1666
35604310321565,1343
35604310319771,1176
35604310320843,1299
35604310318404,1706
35604310314661,1498
35604310314974,1286
35604310318765,1186
35604310319174,1504
35604310316945,610
35604310316702,1059
35604310317704,448
35604310316971,1939
35604310302735,2946
35604310314823,1713
35604310321005,668
35604310320364,1284
35604310315206,2735
35604310315221,2555
35604310317914,1059
35604310319852,1383
35604310318426,1108
35604310319841,1168
35604310315210,1122
35604310321311,684
35604310321344,683
35604310317343,2469
35604310317715,2048
35604310320703,1186
35604310320191,3909
35604310319196,1298
35604310315000,767
35604310316282,1239
35604310318780,879
35604310318183,1059
35604310319594,1088
35604310319093,2889
35604310319826,2581
35604310310133,778
35604310317656,1059
35604310317660,932
35604310315114,1059
35604310319034,1929
35604310316562,3394
35604310298185,1549
35604310318533,2876
35604310319782,1409
35604310319686,2116
35604310306412,1436
35604310318474,1125
35604310318264,939
35604310314926,1034
35604310304161,1174
35604310315700,1302
35604310317634,1930
35604310319012,2615
35604310315571,662
35604310319200,1298
35604310320865,1026
35604310320294,1430
35604310320574,2997
35604310321086,2679
35604310321053,2529
35604310319756,2255
35604310320084,939
35604310321160,3117
35604310307473,909
35604310320526,1059
35604310325721,671
35604310321300,1059
35604310318172,1059
35604310320504,1342
35604310325920,2289
35604310319281,1014
35604310322593,925
35604310321042,2409
35604310320471,939
35604310310015,2725
35604310321252,1917
35604310314576,2663
35604310317726,1023
35604310319115,3853
