AWB Number,Amount
FSPC0013881247,1279
FSPC0013892247,3009
FSPC0013967177,1119
80841173755,2612
80844728996,1186
80845972270,939
80846116105,1558
80846236306,3661
80846238163,1152
80846511690,2504
I76880769,573
77925052030,1298
80846788411,534
I76880918,55
80846896421,2705
80846923662,1434
80846926042,1376
362008743885,2350
80846966406,2717
77926413703,2077
80848032646,1443
80848111304,2887
80848111503,2195
80848111632,2155
80848111934,2231
80848216610,4845
80848231273,1642
80848235160,792
80848265061,573
80848281485,1376
80848309592,1755
80848377842,1442
80848382786,1025
80848393231,1003
80848553030,777
80848873350,1455
80848874982,1064
80849507045,1030
