AWB Number,Amount
35604310057002,2319
35604310056840,1587
35604310058844,1441
35604310056862,1913
35604310059636,454
35604310055963,1289
35604310055016,767
35604310060012,680
35604310051995,1176
35604310048650,1448
35604310056184,1913
35604310054961,1364
35604310058575,1101
35604310056781,402
35604310053060,1268
35604310056685,1913
35604310053281,794
35604310049803,2283
35604310055996,1832
35604310057061,2059
35604310057072,2454
35604310052500,794
35604310047585,1524
35604310049453,794
35604310048392,3468
35604310048381,5600
35604310048403,2718
35604310047434,1619
35604310051446,794
35604310047272,947
35604310058586,1696
35604310055112,1224
35604310047283,1619
35604310054832,1360
35604310048300,2208
35604310048090,2850
35604310052010,4697
35604310055834,2154
35604310054541,1539
35604310048355,2001
35604310055473,979
35604310042840,2919
35604310059345,3372
35604310053174,894
35604310043816,1478
35604310056501,1539
35604310056151,258
35604310055263,1494
35604310058192,1275
35604310058203,412
35604310056851,1913
35604310056136,2271
35604310058634,1051
35604310059430,1408
35604310058435,935
35604310051391,2344
35604310039012,894
35604310055005,1279
35604310056582,2099
35604310052452,2129
35604310052404,1736
35604310053012,4386
35604310056162,932
35604310051251,2792
35604310050422,969
35604310059415,3382
35604310059124,269
35604310050260,8115
35604310053502,2332
35604310054412,5420
35604310050175,894
35604310056081,2659
35604310059861,830
35604310052496,894
35604310058225,7143
35604310056556,2791
35604310050131,1619
35604310058590,1438
35604310056604,947
35604310056490,1101
35604310053476,1176
35604310058181,641
35604310058671,690
35604310053270,1524
35604310054062,2523
35604310052905,2348
35604310058623,1816
35604310050293,894
35604310058645,1816
35604310055786,1051
35604310056210,1023
35604310058354,1145
35604310055484,1084
35604310058870,920
35604310059883,1472
35604310052754,1304
35604310054456,2092
35604310053141,16671
35604310053130,8435
35604310058903,669
35604310053211,20253
35604310054294,1662
35604310058365,1432
35604310037402,2143
35604310059290,935
35604310062381,1289
35604310056394,1289
35604310050503,1402
35604310059894,1051
35604310055101,1044
35604310059360,1591
35604310060152,2822
35604310058380,2011
