AWB Number,Amount
35653710026062,4493
35653710026946,5638
35653710027543,3756
35653710026666,5638
35653710026261,7129
35653710025896,1750
35653710025970,9579
35653710027650,1799
35653710026202,3716
35653710026235,9495
35653710027075,10925
35653710026865,7690
35653710027031,11265
35653710026924,5648
35653710027145,6349.98
35653710026386,9916
35653710027156,6359.01
35653710025900,3683
35653710026585,1506
35653710026880,4568
35653710027591,2025
35653710026073,7467
35653710026611,1115
35653710027333,2408
35653710025922,4965
35653710025933,7665
35653710027392,2247
35653710026401,2008
35653710027005,1040
35653710027311,4908
35653710027285,2398
35653710026176,2998
35653710027263,4407
35653710026250,3870
35653710026596,2659
35653710026331,5914
35653710027473,7319
35653710027510,7319
35653710027484,7275
35653710027521,7319
35653710027495,7319
35653710027506,7319
35653710027451,7319
35653710026375,11196
35653710026320,11780
35653710027403,2759
35653710026983,2614
