AWB Number,Amount
80790877635,1092
77844120406,2295
80794144690,628
77847065273,1059
80794367312,999
77847283161,1239
77847283824,999
77847283835,1887
77847294873,3541
77847299014,1540
77847305185,3915
77847307871,1299
77847312550,1059
77847317586,2295
77848071556,1836
77848117745,1950
80794930694,868
77848151861,1152
77848164424,999
80794956631,1666
77848572023,1950
80795252484,2528
77848601051,3993
80795283800,1299
77848865872,2596
80795522323,2066
80795535881,861
77848952053,1299
77848965692,2169
80796235870,440
80796356454,1412
80796567526,1756
80796666392,1412
80796749073,1059
80796751313,1929
80796754614,1845
80796796231,1044
80796820020,4415
80796943986,1059
80797204401,2199
80797228676,1842
80797228945,1059
80797229026,936
80797229181,1068
80797334004,1059
80797353221,1970
80797660344,1421
