AWB Number,Amount
80881684413,1474
80883883802,1244
80886449210,1025
80886979246,476
80887412141,1229
80887419410,2914
80887765685,969
80896144265,1980
80896329872,3124
80895338311,558
80896835633,1287
80897422023,3002
80899184203,1059
80900003774,1399
80905226636,1515
80905436754,1389
80906036595,1026
80906439132,818
80906450155,510
80907365210,1067
80907401245,903
80907815553,2805
80908520615,1196
80908875316,896
80910991254,1980
80911453685,879
80912055862,788
80912265405,2313
80912800581,1059
80914215141,2141
80914865920,2174
80914896440,3407
80915086733,393
80915113090,3422
80915117651,1584
80915121733,2035
80915122595,918
80915123590,1521
80915124570,1704
80915124964,2190
80915125550,2028
80915416525,3565
80916702705,672
80916703556,1836
80916744392,772
80916905285,737
80917270906,1929
80915125745,2028
80915125966,1588
80917860026,1696
80918020256,1599
80915311444,1980
80916700163,1599
80917869421,628
80921572981,1186
80923017696,628
80924422235,2615
80924616861,1981
80928272283,1627
80927083381,2048
80927105302,2190
80927670062,2048
80923441734,1924
80927083926,2079
80927101986,1852
80930571352,1025
80930718816,1809
80930604764,2006
80930609771,1236
80930755872,1994
80930930345,1980
80930938421,1980
80931101753,2006
80933629700,188
80933636081,1441
80934501841,1249
80934023435,1229
80934325684,2129
80935328876,1224
80935370246,1416
80937058812,1797
80937178523,1980
80939012103,1038
80939567542,3425
80939295916,663
80941393046,2048
80941405274,2679
80941415240,2048
80941420486,1808
80941456842,939
80941528732,772
80941644442,1593
80942713110,2108
80943506534,1343
80943579301,3925
80943664524,974
80944081050,1480
80941621250,2319
80942769283,1599
80943525596,1808
80943541700,2108
80943835044,1808
80944531942,834
80945869373,1924
80946312344,929
80943846034,1980
80944519611,2206
80946355103,2366
80946355711,1067
80945652185,2289
80946355571,2614
80946741396,939
80947032213,2786
80947035680,1718
80947697843,1059
80947772776,1688
80947779765,1957
80948041462,2398
80947782182,2408
80949094995,2048
80949208373,2048
80949230051,1957
80949906376,1058
80949913085,1118
80949932921,834
80949939011,1058
80949941564,1058
80949212341,1980
80949268201,1869
80951364513,1025
80951994970,498
80954739390,955
80955373715,2398
80957876160,1690
80960141393,1058
80960261981,2069
80962180784,384
80962372816,2794
80961650980,1
80961653894,1979
80961693245,544
80961695636,2353
80961706556,618
80962188090,1619
80962294582,2
80962460143,1775
80962670751,2419
80963343425,1367
80963402973,2472
80963958563,962
80957565183,1782
80959930656,627
80960161634,2442
80960206036,1641
80960208000,1718
80960323662,1119
80960336752,2725
80960345211,2992
80961693013,1019
80961705274,6979
80962125020,1068
80962684714,994
80962955242,867
80963570682,7378
80963573423,1573
80959847905,1569
80960167186,957
80960169802,3368
80961651573,2424
80962190374,5068
80962669734,1968
80963188121,3690
80963551513,3045
80963552515,609
80963575534,977
80963586185,2069
80964248960,1938
80964439732,2098
80964449425,718
80960247093,2828
80960326101,2888
80963545235,1884
80963585301,867
80964284516,994
80963558664,618
80966835596,1884
80971071845,453
80975372004,881
80974643433,1497
80974843515,426
80974813791,1580
80974848592,825
80977459194,706
80977734456,2066
80976040810,948
80979125533,3547
80979408672,2717
80977862991,734
80979122545,535
80979614166,1122
80979668033,718
80980277011,1132
80980345762,639
80980348260,1038
80980067162,2892
80980192241,1542
80980248506,653
80980332742,1194
80980931345,1919
80981045364,1087
80981268045,821
80981393592,2009
80981466576,859
80981469225,2559
80981572825,2408
80981634333,829
80981674480,1019
80975516392,3846
80975524420,2464
80977463162,1167
80977730002,1353
80977862044,1167
80978012765,2186
80978257360,1256
80982932892,844
80983741786,2398
80978257043,1124
80975533225,1217
80977452872,1469
80977707812,3831
80981105962,1812
80981484920,1970
80981486994,2505
80981550753,708
80974850342,1407
80981103361,2250
80981490752,2168
80989914762,1288
80989941620,3125
80990161685,768
80990657230,829
80990896840,844
80991125692,2056
80991127070,1596
80991129225,2977
80991219212,854
80991242382,1100
80991249334,717
80991350005,2104
80991352621,2173
80991363121,819
80991363305,1371
80991364963,1574
80991366094,1344
80991367096,2147
80991371101,1569
80991387610,1049
80991605623,469
80991609160,830
80991615751,3
80991623112,814
80991740266,2271
80991743081,819
80992106683,2769
80992553725,844
80992660383,1500
80993386224,959
80976029562,934
80976088266,1105
80980980452,488
80992672692,844
80992673156,2105
80992681416,2352
80992954652,549
80993117822,1699
80993151503,1
80993171862,6319
80993190692,2168
80993205904,2193
80993295493,1400
80993380716,3626
80993966056,510
80993970385,381
80995156863,1800
80995177163,1025
80994153052,698
80995364553,2053
80995370304,2088
80995375985,1289
80991249776,844
80994361453,1644
80996090280,819
80996099402,1012
80996107102,1989
80996122933,2089
80996213395,847
80996947032,4907
80997421676,1200
80997446224,1245
80997450553,1028
80997781060,2398
80997815146,1020
80997849413,1049
80997988271,2408
80997438303,1495
80997982973,2238
80998217532,2656
80998227240,1049
80998242684,1344
80998243174,2248
80998243336,1216
80998243760,2565
80998244014,2695
80998469171,854
80998731656,1019
80998832412,2706
80999285452,1134
80999516286,844
80000027656,2158
80998241984,3264
80998244316,2156
80998833064,2168
80998834151,2634
80998982816,597
80999222780,1159
80999690704,1106
80997433462,922
80000414620,2398
80000995675,2408
80000996165,1671
80001140590,2408
80001141231,2408
80002503276,834
80002816434,1109
80003072111,834
80000950890,1586
80001623855,695
80002829841,1269
80003226601,1099
80003232142,1608
80003232621,2158
80003233671,408
80003235852,1049
80003253654,1049
80003255242,1049
80003256690,1020
80003259453,2394
80003259921,1675
80003260772,627
80003261052,1259
80003263034,644
80003263900,884
80003264865,1684
80003281783,2251
80003281971,2053
80003282590,1019
80003283091,844
80003283334,2752
80003284303,1626
80003284830,1223
80003285261,1049
80003285541,1579
80003286985,1023
80003287221,886
80003287313,1306
80003287442,2028
80003289553,654
80003290286,1526
80003290474,1194
80003290710,993
80003290743,9608
80003290824,867
80003290846,1049
80003291001,2155
80003291152,1344
80003291443,2675
80003291616,1922
80003292386,1702
80003293226,1049
80003293495,1029
80003293823,829
80003294044,960
80003294114,830
80003295013,1049
80003295072,844
80003296365,854
80003296844,844
80003298130,1306
80003298373,2202
80003299526,1020
80003299670,909
80003299795,1010
80003300145,1441
80003300300,1582
80003300440,2459
80003300742,1049
80003301416,1740
80003301685,938
80003301862,1344
80003302013,1599
80003302374,1618
80003302536,1792
80003302551,1189
80003302842,1982
80003302993,854
80003578196,844
80003622926,1308
80003650322,1546
80003657720,1897
80003664716,1049
80003665103,1979
80003673503,2009
80003677213,308
80003683395,390
80003685974,886
80003693921,410
80003708864,293
80003760664,3656
80003764341,1824
80003764385,854
80003766334,793
80003806466,1718
80003809454,844
80003811985,3640
80003815916,1010
80003222526,1441
80003224770,1782
80003236386,412
80003255205,1010
80003257821,867
80003259206,1629
80003262570,1116
80003262942,1837
80003263502,3236
80003264972,867
80003266943,1029
80003276172,1827
80003285040,756
80003286495,1969
80003287346,894
80003287501,2797
80003287722,2609
80003288956,307
80003289612,821
80003292176,3122
80003292445,1694
80003294626,2142
80003295422,1968
80003298966,1520
80003299865,1866
80003300646,1082
80003592841,568
80003602372,1344
80003636731,1381
80003639575,1707
80003650344,821
80003660936,1187
80003666433,683
80003680466,1475
80003687761,1222
80003691972,1049
80003753804,1000
80003788911,838
80003801080,1935
80001156955,2665
80003260606,784
