AWB Number,Amount
35604310113186,953
35604310112954,3946
35604310114236,5063
35604310112932,1972
35604310118355,1569
35604310111602,3980
35604310114822,775
35604310113271,1532
35604310114262,1155
35604310114483,818
35604310118510,727
35604310112851,1092
35604310107413,1805
35604310116130,1732
35604310114940,961
35604310105431,1868
35604310112895,939
35604310115776,393
35604310115684,2417
35604310109701,999
35604310117246,1225
35604310109001,838
35604310112571,1276
35604310111963,612
35604310109185,2009
35604310105324,1868
35604310115054,1166
35604310117051,1104
35604310107892,873
35604310112840,594
35604310111123,1059
35604310114590,476
35604310116981,1767
35604310111650,1836
35604310111053,2153
35604310116384,427
35604310110272,1674
35604310111996,2178
35604310111613,1905
35604310115920,1071
35604310118333,1217
35604310102421,3318
35604310101452,2953
35604310114520,1413
35604310116896,387
35604310115006,825
35604310114962,909
35604310112232,1299
35604310112361,1805
35604310116815,914
35604310107450,2413
35604310113396,2979
35604310107365,993
35604310111904,997
35604310109653,939
35604310107951,1101
35604310112151,503
35604310115964,1929
35604310110261,2085
35604310111731,975
35604310108301,2621
35604310111204,960
35604310107752,1805
35604310102325,969
35604310107284,867
35604310109723,772
35604310109476,1299
35604310105534,3657
35604310112943,2882
35604310111090,1013
35604310107483,1973
35604310101146,1836
35604310108710,672
35604310107870,826
35604310106245,2499
35604310109012,3003
35604310109686,2850
35604310107940,840
35604310111753,939
35604310100542,1959
35604310111646,1929
35604310110062,1044
35604310112862,1851
35604310110891,1836
35604310107844,1805
35604310114833,773
35604310112836,1422
35604310108662,2325
35604310112291,1584
35604310112921,1092
35604310109115,936
35604310105206,881
35604310114741,606
35604310107962,3471
35604310112976,941
35604310115835,867
35604310109034,1217
35604310117294,915
35604310114796,866
35604310114295,2543
35604310114284,2812
35604310099470,4064
35604310116454,1603
35604310113131,993
35604310114240,1419
35604310111042,1180
35604310113024,1054
35604310113912,1486
35604310112965,979
35604310111764,1092
35604310116922,425
35604310115640,1212
35604310112523,1207
35604310110386,3769
35604310107553,1757
35604310115975,1004
35604310118462,906
35604310117180,626
35604310111790,1960
35604310116432,2228
