AWB Number,Amount
FSPC0013885524,1783
FSPC0013885803,1332
FSPC0013892475,2553
FSPC0013904967,2116
FSPC0013915216,2571
FSPC0013956962,2985
FSPC0013959797,580
FSPC0013965623,1607
I76879497,1351
77920042712,1098
I76880077,301
77921384041,1298
77921386513,898
77921388613,1298
80844741751,1562
80844753846,1345
I76880445,2123
80845887242,1929
77923821065,1448
77923838016,1298
77923842894,1198
77923857734,1598
77923859506,1298
77923861326,1098
80845946996,2659
80845964964,991
I76880593,628
80845981333,1599
80846011702,1494
80846019096,1953
80846083986,939
80846091885,1066
80846111091,3515
80846122136,939
80846131074,2983
80846208995,1066
80846237275,1154
80846239821,660
80846241556,2084
80846244990,478
80846253526,363
80846264796,2993
80846268101,939
80846270260,1018
77925028532,990
77925030573,1598
77925037525,1498
77925046765,1198
80846902021,1313
80846911655,573
80846919775,1304
