AWB Number,Amount
35604310481062,1082
35604310481246,1119
35604310482882,977
35604310494410,577
35604310494535,758
35604310482484,872
35604310480690,1599
35604310479065,3117
35604310482580,3788
35604310472441,2169
35604310469162,2264
35604310478413,2242
35604310473034,3174
35604310476652,969
35604310487491,1775
35604310478041,1594
35604310470956,2194
35604310480594,1844
35604310479102,977
35604310483442,794
35604310491982,2172
35604310476280,1068
35604310479824,794
35604310484002,2971
35604310472566,794
35604310482996,1127
35604310476932,621
35604310473981,1619
35604310476383,1775
35604310467950,929
35604310469803,2009
35604310467935,844
35604310482952,3069
35604310481460,390
35604310480760,4056
35604310480620,4056
35604310469965,768
35604310463466,1038
35604310477945,513
35604310476033,1394
35604310481913,1119
35604310481110,1519
35604310481180,830
35604310477982,977
35604310463116,622
35604310479942,1344
35604310477772,3133
35604310475720,955
35604310477256,794
35604310480001,2076
35604310496252,1
35604310480174,618
35604310474644,2194
35604310477514,854
35604310480093,794
35604310470153,1094
35604310475473,1813
35604310491621,2529
35604310477422,867
35604310478085,2681
35604310497464,453
35604310478004,618
35604310475871,757
35604310464516,983
35604310467552,1734
35604310470282,1980
35604310482963,627
35604310482171,513
35604310474375,777
35604310477595,977
35604310476895,782
35604310467272,2744
35604310478262,1937
35604310476722,1734
35604310485122,1025
35604310467320,793
35604310481224,1569
35604310482661,1364
35604310480255,869
35604310473911,2134
35604310488154,867
35604310476630,2421
35604310476733,994
35604310487200,4319
35604310491175,617
35604310496274,1
35604310476070,2194
35604310469954,1619
35604310491050,127
35604310481784,2119
35604310484746,532
35604310492726,977
35604310481821,1750
35604310488784,1819
35604310472765,513
35604310462630,1239
35604310468440,843
35604310485100,2868
35604310480535,2206
35604310482134,3319
35604310497081,577
35604310494572,758
35604310476674,658
35604310495666,525
35604310483405,762
35604310495681,577
35604310483011,1
35604310480196,1592
35604310495574,1145
35604310494616,548
35604310495703,758
35604310484621,644
35604310480616,867
35604310497206,758
35604310482742,825
35604310479883,5603
35604310478726,794
35604310495585,577
35604310493894,268
35604310484120,718
35604310484341,1702
35604310482974,1664
35604310484853,1
35604310488493,1
35604310494933,453
35604310495714,577
35604310481305,671
35604310489042,1702
35604310489462,819
35604310481084,867
35604310497420,729
35604310495353,1775
35604310480933,794
35604310497210,729
35604310482215,861
35604310493776,867
35604310496381,753
35604310492424,1161
35604310489031,1369
35604310490792,718
35604310485516,1438
35604310492516,788
35604310496300,631
35604310491120,1701
35604310481740,1
35604310480675,2222
35604310497383,729
35604310484945,1076
35604310484385,521
35604310493942,3865
35604310495655,758
35604310482086,540
35604310491971,4050
35604310477116,1883
35604310488471,2194
35604310485726,1
35604310495994,475
35604310480981,829
35604310483862,3774
35604310488110,717
35604310475565,1069
35604310497394,758
35604310495445,2989
35604310484153,910
35604310478391,552
35604310475414,1798
35604310484503,2250
35604310483000,513
35604310483873,733
35604310476803,2069
35604310482182,1058
35604310494653,729
35604310482425,1971
35604310497490,5069
35604310478575,1781
35604310484514,2537
35604310482344,1094
35604310479920,994
35604310495795,758
35604310495622,453
35604310479570,834
35604310484363,1669
35604310493953,321
35604310481504,1636
35604310496624,1025
35604310497781,2789
35604310497324,577
35604310497361,758
35604310492741,1775
35604310497335,381
35604310477610,2394
35604310491024,1308
35604310482731,894
35604310493581,2727
35604310480200,1619
35604310479964,3308
35604310494944,1069
35604310477400,1843
35604310463820,1362
35604310482554,867
35604310483593,1014
35604310477643,1469
35604310476814,520
35604310467305,894
35604310468182,844
35604310492844,1775
35604310483836,794
35604310469766,794
35604310485730,984
35604310477934,794
35604310489646,3067
35604310496473,786
35604310480992,867
35604310479533,1664
35604310476641,747
35604310481235,1119
35604310476571,2194
35604310483464,308
35604310472975,3567
35604310496355,1
35604310484606,1053
35604310497276,521
35604310479905,1619
35604310467375,999
35604310476560,1
35604310497501,1712
35604310485833,2145
35604310474880,5388
35604310456470,1761
35604310467515,1049
35604310488773,1
35604310479636,1331
35604310492343,1188
35604310496392,97
35604310477853,977
35604310474390,663
35604310487745,1664
35604310477304,1519
35604310495106,2249
35604310484584,2724
35604310482941,3814
35604310496661,869
35604310492660,1194
35604310497000,1220
35604310482016,794
35604310487690,1
35604310494686,577
35604310467961,2349
35604310469825,894
35604310495692,577
35604310487141,1668
35604310479765,1100
35604310481950,1
35604310496344,449
35604310490593,867
35604310475506,1194
35604310486150,2697
35604310483394,1049
35604310477492,1626
35604310497265,416
35604310496101,444
35604310477105,794
35604310486043,1901
35604310477971,1119
35604310496635,2019
35604310477676,2911
35604310488806,867
35604310483512,2934
35604310497696,977
35604310477466,1194
35604310476755,1049
35604310485063,4056
35604310473373,818
35604310486021,2457
35604310476361,3452
35604310487723,1
35604310487616,1569
35604310487782,1775
35604310494502,758
35604310487734,1
35604310486135,1
35604310483814,5069
