AWB Number,Amount
35604310223576,1049
35604310221292,772
35604310234301,1298
35604310235222,2298
35604310234253,1298
35604310235185,573
35604310234533,1025
35604310236084,1234
35604310221491,772
35604310235561,1644
35604310235572,561
35604310230554,1441
35604310235535,2588
35604310235970,2382
35604310235911,2382
35604310231545,881
35604310229412,2067
35604310225455,939
35604310221966,2390
35604310229191,1186
35604310235174,994
35604310235583,1672
35604310226343,1441
35604310235944,2808
35604310236106,2005
35604310228900,909
35604310222644,3597
35604310236386,994
35604310220964,1042
35604310224711,1848
35604310228782,4618
35604310228406,4336
35604310229504,2014
35604310235900,690
35604310235992,953
35604310228561,1170
35604310229670,1119
35604310228292,1860
35604310225105,1368
35604310236246,1
35604310236261,1894
35604310231383,1588
35604310238302,3766
35604310235815,1066
35604310236073,2315
35604310235126,660
35604310229972,2239
35604310236283,1360
35604310238011,2517
35604310236585,1186
35604310227511,832
35604310236961,3399
35604310237510,867
35604310239341,1392
35604310235712,1119
35604310235395,918
35604310236552,351
35604310236526,3070
35604310237473,982
35604310236180,1
35604310235642,551
35604310239046,1012
35604310238700,1097
35604310237591,1135
35604310235616,1441
35604310234290,1298
35604310239186,1287
35604310229552,3778
35604310226435,1541
35604310225175,2298
35604310236504,1066
35604310236165,1298
35604310232680,1298
35604310220894,1139
35604310236191,1498
35604310236434,1360
35604310235664,2899
35604310228104,1343
35604310237440,1304
35604310236154,1
35604310235594,2168
35604310237366,2021
35604310237764,1716
35604310238022,1108
35604310238000,982
35604310237613,841
35604310236530,982
35604310237311,3225
35604310236294,867
35604310238125,1941
35604310238490,2146
35604310234220,56
35604310237580,1075
35604310239551,64
35604310237661,1186
35604310230602,1812
35604310236935,347
35604310237075,1360
35604310235841,1363
35604310238044,1071
35604310226306,5008
35604310238346,1066
35604310235690,1203
35604310239153,879
35604310237963,1360
35604310232470,1025
35604310237974,1304
35604310230344,2418
35604310235826,1657
35604310238851,3618
35604310237672,367
35604310234415,1532
35604310239400,3506
35604310237985,653
35604310225724,1152
35604310237823,2078
35604310236401,1376
35604310239326,1402
35604310237753,1018
35604310239595,2505
35604310237333,982
35604310238545,1303
35604310238350,1360
35604310237414,2114
35604310238431,1119
35604310235701,2383
35604310239293,1530
35604310238055,1108
35604310235686,3591
35604310235631,1968
35604310237285,1108
35604310237403,1360
35604310238523,1732
35604310239164,1356
35604310238291,1548
35604310239002,230
35604310238534,4391
35604310236541,653
35604310236563,363
