AWB Number,Amount
35604310268925,72
35604310249034,1279
35604310267525,1279
35604310271390,1198
35604310266490,779
35604310266346,1160
35604310265075,1343
35604310273173,879
35604310266512,1746
35604310266464,1140
35604310273475,628
35604310265403,2870
35604310265521,2870
35604310266243,1095
35604310266350,1203
35604310271261,1298
35604310268656,581
35604310270244,1187
35604310268391,1981
35604310267352,1076
35604310246890,2226
35604310266276,1617
35604310265753,2908
35604310267794,999
35604310257530,3514
35604310267691,2299
35604310265720,1279
35604310266836,1030
35604310268380,939
35604310273136,5009
35604310266486,3817
35604310268822,65
35604310265694,2970
35604310265370,438
35604310265705,888
35604310265716,546
35604310268004,2730
35604310268251,1667
35604310272366,1168
35604310265226,2004
35604310267466,898
35604310266560,1025
35604310269441,2799
35604310275100,1082
35604310273195,1059
35604310273464,1597
35604310265436,1130
35604310258602,1279
35604310275085,939
35604310273630,1344
35604310274223,939
35604310268435,1198
35604310271375,1298
35604310273151,1134
35604310273593,964
35604310272646,2099
35604310263900,1985
35604310263896,4569
35604310268074,2052
35604310272296,524
35604310267013,1557
35604310270325,1134
35604310265786,960
35604310273206,1059
35604310268203,685
35604310274035,1547
35604310270185,1709
35604310273221,1863
35604310274256,1798
35604310262021,3507
35604310275601,1166
35604310261645,349
35604310260923,960
35604310268111,1441
35604310255625,887
35604310265366,2255
35604310269360,1059
35604310273361,2300
35604310274411,2289
35604310262721,1538
35604310275391,2053
35604310272344,64
35604310273652,1059
35604310272263,391
35604310273103,710
35604310273663,931
35604310273556,979
35604310269312,1389
35604310267503,728
35604310274142,773
35604310273254,573
35604310258193,1279
35604310273243,1929
35604310267573,999
35604310263115,1279
35604310263056,792
35604310271283,1298
35604310273302,2319
35604310275450,1186
35604310273125,671
35604310267993,534
35604310274481,1059
35604310275564,2659
35604310272381,1808
