AWB Number,Amount
PD4880722,910
PD4870728,1854
PD4881157,1389
PD4867195,3098
PD4880834,918
PD4874863,1432
PD4866124,1867
PD4892154,1
PD4891166,977
PD4892885,1619
PD4892159,1
PD4895243,1247
PD4890958,260
PD4891875,1718
PD4844023,1619
PD4897842,1089
PD4901898,1868
PD4899600,1197
PD4899757,2569
PD4892954,1619
PD4896987,4924
PD4876438,475
PD4900527,1
PD4898332,1774
PD4897759,1445
PD4901288,2380
PD4899136,367
PD4900399,977
PD4900366,867
PD4898871,132
PD4882797,2008
PD4898460,1935
PD4887031,1738
PD4909247,4936
PD4907495,2717
PD4913185,1445
PD4908663,867
PD4908155,338
PD4912599,1089
PD4922990,586
PD4917389,1089
PD4908627,613
PD4812656,767
PD4928927,998
PD4940512,1
PD4940389,867
PD4938844,1775
PD4940231,2814
PD4899356,867
PD4937800,1885
PD4940716,2546
PD4954299,1777
PD4949569,2348
PD4954759,2595
PD4938978,586
PD4940448,2170
PD4957648,949
PD4957824,1
PD4961644,2846
PD4951802,4318
PD4938536,1884
PD4958199,1474
PD4955438,1138
PD4965042,910
PD4977961,468
PD4976455,794
PD4985445,1176
PD4973135,1176
PD4986482,1901
PD4971896,1299
PD4975295,794
PD4976211,4293
PD4986677,2163
PD4975056,1644
PD4974745,1176
PD4993048,2721
PD4987982,1868
PD4986171,468
PD4976956,1541
PD4997472,1068
PD4974426,2392
PD4996529,794
PD4997051,1344
PD4997265,677
PD4994226,2393
PD4997017,468
PD4984965,794
PD4997360,794
PD4995453,1064
PD4998144,1541
PD4974537,1253
PD4993355,5408
PD4998139,794
PD4997726,1926
PD4997471,794
PD5007528,1446
PD5008518,794
PD5008195,1622
PD5008941,1176
PD5006846,1202
PD5008292,1383
PD5007656,794
PD5015352,1619
PD5008607,1176
PD4997246,1619
PD4993547,1323
PD5008904,2343
