AWB Number,Amount
35604310400805,2085
35604310393945,1025
35604310402474,1025
35604310404762,1457
35604310394085,1130
35604310395883,188
35604310400282,1748
35604310400993,1981
35604310400632,622
35604310402662,1981
35604310401704,994
35604310403583,2512
35604310400562,622
35604310400551,1351
35604310405753,538
35604310403480,818
35604310402846,1258
35604310401520,5079
35604310401030,1981
35604310402021,2239
35604310402006,1025
35604310403885,1224
35604310400400,2086
35604310401365,1299
35604310400525,188
35604310394376,2108
35604310401682,1218
35604310401144,1389
35604310401671,558
35604310393525,1069
35604310394995,3788
35604310392475,383
35604310393293,1608
35604310401284,1157
35604310402463,1962
35604310387730,1598
35604310402496,622
35604310402570,1059
35604310380962,2580
35604310389675,1433
35604310400713,939
35604310403115,1441
35604310401004,3717
35604310400956,2090
35604310400610,1157
35604310391440,3635
35604310400470,1149
35604310396465,1025
35604310400864,1108
35604310406011,1084
35604310406114,3282
35604310402931,2341
35604310402765,1025
35604310402743,449
35604310402964,974
35604310404460,1025
35604310400433,1835
35604310400492,1025
35604310400540,1441
35604310400536,1344
35604310394634,1298
35604310400584,1744
35604310394041,1025
35604310402010,966
35604310404633,1529
35604310404202,3771
35604310402511,1196
35604310401343,1168
35604310403620,1194
35604310403804,1980
35604310406044,2034
35604310393816,772
35604310394273,1168
35604310396362,1059
35604310401914,2615
35604310401623,1389
35604310393831,2810
35604310395636,1342
35604310401870,1372
35604310395964,628
35604310401995,768
35604310403955,503
35604310401122,1344
35604310393643,1081
35604310400702,772
35604310404456,1437
35604310394074,1351
35604310409625,1457
35604310405941,3923
35604310395640,671
35604310403782,622
35604310405241,1224
35604310402183,2844
35604310394251,756
35604310400724,2439
35604310404110,1086
35604310401483,2318
35604310401973,1344
35604310400875,1493
35604310404224,713
35604310401240,4591
35604310402404,723
35604310404213,1084
35604310402452,2239
35604310406195,2250
35604310404235,1025
35604310405974,2169
35604310400304,999
35604310400886,2021
35604310406416,338
35604310400643,996
35604310409382,1372
35604310403841,713
35604310404095,278
35604310409743,1157
35604310395986,1113
35604310405462,622
35604310404681,3135
35604310403874,1457
35604310405926,2134
35604310406895,1504
35604310404843,1014
35604310403476,713
35604310403524,2499
35604310406744,804
35604310406545,1602
35604310403852,1182
35604310404611,1084
35604310405790,1980
35604310405171,2617
35604310404025,2451
35604310405274,2746
35604310402054,1172
35604310403594,622
35604310406512,1724
35604310403830,1084
35604310403981,668
35604310403712,1457
35604310402113,622
35604310403546,1025
35604310403130,1916
35604310406000,885
35604310405263,1157
35604310404191,622
35604310404084,1186
35604310404795,6840
35604310404530,4845
35604310406700,1182
35604310405156,961
35604310400960,1497
35604310403605,2283
35604310406173,1084
35604310403933,768
35604310406976,477
35604310406055,2113
35604310404412,4478
35604310396745,1389
35604310404574,1186
35604310403550,877
35604310405823,502
35604310404552,1988
35604310405930,1717
35604310407116,5008
35604310402813,782
35604310404596,1701
35604310406501,1298
35604310404246,1569
35604310405285,1602
35604310406556,1084
35604310404180,1105
35604310406221,1930
35604310406361,1917
35604310403701,1084
35604310400374,1709
35604310403561,5900
35604310412985,1084
35604310403631,622
35604310405090,818
35604310411375,1084
