AWB Number,Amount
35604310354200,1569
35604310354130,1094
35604310370672,1461
35604310374511,627
35604310369692,1059
35604310355191,1169
35604310370462,999
35604310349285,1090
35604310369574,1471
35604310351153,2288
35604310370241,1014
35604310370694,1438
35604310366575,1117
35604310369596,2044
35604310353964,4569
35604310348880,1014
35604310355305,1604
35604310316234,1389
35604310371545,1252
35604310352870,960
35604310357140,1638
35604310316024,3842
35604310371066,3372
35604310336991,1389
35604310356963,858
35604310368454,939
35604310356845,543
35604310366925,1181
35604310357070,3132
35604310367894,778
35604310353861,1934
35604310374570,2906
35604310370565,999
35604310370436,2458
35604310351960,1678
35604310375476,879
35604310352343,2483
35604310368023,1059
35604310372584,999
35604310353835,1094
35604310372201,2334
35604310371151,1088
35604310371291,224
35604310350696,1599
35604310370985,1616
35604310371195,1672
35604310371361,1299
35604310367021,269
35604310368966,1088
35604310368502,2026
35604310370742,1097
35604310369364,4978
35604310369320,2919
35604310369375,3636
35604310369316,3279
35604310370554,2293
35604310369386,5802
35604310369191,2289
35604310355121,1049
35604310368465,1772
35604310374161,2721
35604310372164,1299
35604310370355,628
35604310371206,2492
35604310371162,1186
35604310374544,1929
35604310348655,1022
35604310356440,813
35604310356904,3240
35604310353916,1094
35604310370226,1504
35604310352586,2196
35604310352446,2894
35604310357022,959
35604310357475,1002
35604310357512,5348
35604310357431,2333
35604310350453,840
35604310352461,2196
35604310357276,1344
35604310367054,2013
35604310339076,2573
35604310344186,389
35604310347933,512
35604310347955,876
35604310353872,2049
35604310354126,3143
35604310368605,880
35604310354583,1594
35604310354292,1569
35604310354056,2119
35604310342602,1050
35604310366903,2250
35604310356495,1569
35604310371136,1179
35604310353990,3372
35604310367706,1929
35604310347572,1929
35604310354141,543
35604310370252,1053
35604310359553,1269
35604310370731,1599
35604310353754,769
35604310357011,2549
35604310340082,398
35604310357383,894
35604310339942,3091
35604310354152,922
35604310371265,1298
35604310343346,1224
35604310366995,1130
35604310366450,671
35604310370300,2458
35604310355456,1049
35604310351164,1088
35604310357372,1466
35604310370440,628
35604310366730,532
35604310370473,772
35604310370344,748
35604310366505,1130
35604310369666,1344
35604310356812,3589
35604310366962,1808
35604310356650,1084
35604310369283,2094
35604310354561,1344
35604310370716,171
35604310369611,2056
35604310368001,1928
35604310367205,1995
35604310366321,2175
35604310357582,844
35604310356716,1989
35604310350825,628
35604310368911,879
35604310366310,1995
35604310366343,1951
35604310356436,998
35604310369515,1025
35604310369331,2108
35604310369353,2108
35604310348854,1059
35604310356484,2028
35604310367371,684
35604310369961,665
35604310353850,663
35604310355482,1219
35604310370495,1863
35604310371280,1269
35604310358142,489
35604310370263,867
35604310371335,1561
35604310354384,5418
35604310367172,628
35604310354174,393
35604310366645,1980
35604310370311,5379
35604310366752,489
35604310370285,1343
35604310375745,1504
35604310366461,2419
35604310350066,772
35604310329685,3563
35604310374846,628
35604310367533,999
35604310339485,2768
35604310374371,1023
35604310352752,3074
35604310369040,1880
35604310375104,2497
35604310370296,1002
35604310374404,628
35604310367360,628
35604310371302,1776
35604310377381,999
35604310356392,832
35604310374522,1376
35604310372153,1164
35604310352380,1726
35604310356974,4255
35604310373295,2797
35604310371954,999
35604310375760,627
35604310372820,5280
35604310372842,909
35604310375233,1186
35604310357114,1344
35604310373774,482
35604310380844,772
35604310366763,1318
35604310355386,894
35604310373973,999
35604310367286,1809
35604310368012,2253
35604310372282,301
35604310376106,1808
35604310374430,1228
35604310373962,2057
35604310373251,690
35604310371593,867
35604310356370,2162
35604310373494,913
35604310377974,939
35604310373586,1969
35604310374566,2249
35604310373833,1386
35604310348471,1017
35604310371125,782
35604310366660,2887
35604310374905,1599
35604310367006,1181
35604310376434,448
35604310375465,628
35604310373564,772
35604310353684,617
35604310374441,1569
35604310357630,2967
35604310374533,594
35604310372901,834
35604310374603,1216
35604310373321,879
35604310372864,628
35604310369025,1328
35604310375491,1903
35604310371070,628
35604310372330,538
35604310373155,1216
35604310372374,448
