AWB Number,Amount
77775655580,2696
77775663383,867
77775666183,2658
77775670825,1212
77775677663,1504
77775689003,830
77775707925,1696
77775794401,2319
77775831932,830
77775840586,1984
77775841404,1276
77775846271,1145
77775883312,2422
77775884034,2335
77775886963,2378
77775896833,179
77775898152,2379
77775907952,1310
77775923330,634
77775945052,2821
77776348274,830
77776427046,2189
77776445983,830
77776450290,1953
77776462072,1402
77776475766,1342
77776481882,1402
77776514701,989
77776529725,788
77776543445,830
77776547564,830
77776701026,1340
77776744570,1696
77776746493,1329
77776850034,2774
77776853114,1309
77776912032,969
77776918063,788
77776920830,2885
77776921633,1445
77776932531,2350
77776934491,1582
77776935596,457
77777768736,2060
77777987420,813
77777997861,1696
77778004754,909
77778009422,2842
77778462532,3322
77778676636,1696
77778757243,830
77778795905,1696
77778846482,969
77778849050,1835
77778851135,830
77778940794,3495
77778971830,935
