AWB Number,Amount
35604310337422,1929
35604310338041,2509
35604310338520,896
35604310321296,3535
35604310345380,1287
35604310329755,939
35604310340012,795
35604310334493,1877
35604310332113,2948
35604310334924,1465
35604310342790,399
35604310333771,920
35604310329700,561
35604310339636,1591
35604310336092,2448
35604310331914,1572
35604310333421,1599
35604310341154,2828
35604310314510,3185
35604310332371,1696
35604310332426,1070
35604310344282,816
35604310339931,795
35604310339146,896
35604310344024,1238
35604310335790,1812
35604310335613,1622
35604310329560,898
35604310337142,975
35604310340384,1272
35604310338380,1056
35604310337234,1086
35604310333104,1088
35604310338306,483
35604310338332,396
35604310329696,909
35604310338321,2196
35604310335020,1590
35604310340992,1050
35604310339813,1554
35604310337256,1318
35604310339975,543
35604310333023,1722
35604310342075,1571
35604310337400,1059
35604310332500,1722
35604310338590,1075
35604310333546,448
35604310332010,2149
35604310337260,876
35604310330223,893
35604310329770,774
35604310341051,1601
35604310332592,1479
35604310341084,855
35604310342801,3171
35604310326631,748
35604310331284,1025
35604310335650,5354
35604310335473,846
35604310329615,1059
35604310337864,1046
35604310345446,939
35604310326690,701
35604310329674,756
35604310342834,1870
35604310336965,2950
35604310340126,2
35604310340115,2
35604310340734,628
35604310326572,573
35604310341235,2172
35604310340104,1847
35604310338446,1948
35604310333443,3073
35604310331553,963
35604310336313,1311
35604310331004,1143
35604310333163,1096
35604310335344,1772
35604310333782,896
35604310336324,980
35604310337131,939
35604310333690,3325
35604310336851,910
35604310339802,1474
35604310342775,939
35604310342300,795
35604310339124,4307
35604310336464,448
35604310336873,1809
35604310329792,1376
35604310325883,2795
35604310347141,939
35604310340233,1910
35604310342296,1005
35604310334983,373
35604310335915,896
35604310334213,1622
35604310340130,944
35604310329195,1119
35604310335753,939
35604310342823,1965
35604310342403,650
35604310343803,2227
35604310340841,1622
35604310333826,4525
35604310337735,448
35604310327456,1929
35604310341725,939
35604310326130,1059
35604310337875,958
35604310335904,1432
35604310339581,1222
35604310339570,741
35604310339754,1479
35604310320412,1599
35604310326756,628
35604310325275,3258
35604310340034,528
35604310329383,939
35604310329420,2199
35604310345450,448
35604310342473,2310
35604310337212,1347
35604310338494,3212
35604310338343,448
35604310327670,628
35604310338155,1233
35604310344072,1179
35604310334880,1059
35604310338004,1050
35604310337304,1923
35604310322696,1235
35604310335053,795
35604310342720,2619
35604310329604,3342
35604310335683,482
35604310329512,4540
35604310326266,2070
35604310326255,1180
35604310345402,843
35604310340513,394
35604310345214,4661
35604310333281,920
35604310343416,939
35604310333303,670
35604310339846,1617
35604310331052,627
35604310315932,1266
35604310332953,2255
35604310330201,4455
35604310338376,1203
35604310333841,756
35604310339990,2388
35604310340174,1066
35604310341810,1043
35604310335845,1221
35604310336000,2157
35604310334316,996
35604310346032,939
35604310341202,2250
35604310330746,1096
35604310333373,855
35604310336206,1344
35604310336814,1504
35604310332861,790
35604310341983,1404
35604310328462,3104
35604310343324,2896
35604310340653,1025
35604310331881,1086
35604310335230,939
35604310333406,855
35604310339651,2965
35604310339640,806
35604310331026,3199
35604310338774,1509
35604310317682,482
35604310343335,2934
35604310343243,908
35604310338236,3068
35604310335031,2015
35604310338472,1981
35604310339953,1522
35604310338100,1622
35604310329932,482
35604310346732,2007
35604310330072,2052
35604310340631,756
35604310335171,1298
35604310343685,1880
35604310321543,2289
35604310338601,896
35604310332312,544
35604310340093,1177
35604310330676,921
35604310335812,1929
35604310347362,1398
35604310333572,1929
35604310339511,921
35604310343571,1287
35604310337330,1438
35604310320025,1099
35604310329092,1675
35604310340060,810
35604310337271,979
35604310338424,2357
35604310338741,2295
35604310333631,482
35604310327283,3639
35604310332334,795
35604310340804,1088
35604310347130,993
35604310344201,456
35604310327574,1179
35604310337175,1086
35604310339706,2258
35604310337842,3193
35604310329803,543
35604310333642,628
35604310339496,2799
35604310329814,1059
35604310339920,1633
35604310336556,939
35604310340933,1086
35604310346791,2492
35604310345704,1046
35604310345752,1784
35604310345936,2320
35604310340152,1086
35604310342020,1504
35604310341073,1269
35604310343114,352
35604310344094,1179
35604310343615,2337
35604310339964,975
35604310344190,448
35604310333675,1848
35604310331870,795
35604310339113,2169
35604310338730,1696
35604310333550,971
35604310340200,1520
35604310340535,1088
35604310343383,2876
35604310332474,3275
35604310338531,1025
35604310341412,869
35604310330282,1449
35604310345984,1471
35604310340605,2722
35604310333465,859
35604310340476,662
35604310343700,939
35604310330234,1172
35604310340141,735
35604310333535,3549
35604310343884,3745
35604310346054,1273
35604310341132,448
35604310334950,1059
35604310343604,2056
35604310333760,682
35604310344330,939
35604310331096,3787
35604310333362,1923
35604310335856,1509
35604310333583,2899
35604310344002,1318
35604310343991,1572
35604310329976,3947
35604310321985,1512
