AWB Number,Amount
35604310251101,1929
35604310248135,1654
35604310246643,751
35604310251882,1436
35604310251436,2043
35604310252722,608
35604310242362,996
35604310251974,538
35604310251731,1152
35604310252022,5685
35604310248931,1323
35604310249104,999
35604310247715,1726
35604310245265,1304
35604310246422,913
35604310251440,738
35604310247332,594
35604310251425,1588
35604310246341,1224
35604310247844,1224
35604310248765,3155
35604310247214,2097
35604310246982,1287
35604310248846,769
35604310247122,4260
35604310248824,1059
35604310231346,1538
35604310247380,1709
35604310234032,2894
35604310247855,935
35604310248905,835
35604310247321,2444
35604310245055,766
35604310247343,909
35604310250821,1864
35604310244403,1152
35604310244204,1212
35604310249480,1298
35604310227603,1152
35604310248850,2229
35604310249130,1279
35604310247306,2553
35604310249060,2975
35604310247833,1389
35604310251381,256
35604310247774,852
35604310247763,1874
35604310246761,74
35604310246315,77
35604310249196,1389
35604310247170,1298
35604310246735,2172
35604310244812,4285
35604310244252,2229
35604310246842,1299
35604310244823,4285
35604310243994,2848
35604310243950,2848
35604310244064,1868
35604310243320,4285
35604310244296,2229
35604310244801,4285
35604310244263,1995
35604310244274,1995
35604310244285,1867
35604310247785,869
35604310244613,1759
35604310248404,1704
35604310247800,789
35604310253002,1109
35604310248290,2559
35604310251274,1749
35604310249093,849
35604310248990,1509
35604310247940,2073
35604310249491,1298
35604310245346,748
35604310251462,2283
35604310251635,2571
35604310249513,1298
35604310247041,1032
35604310247085,657
35604310247520,913
35604310248231,2668
35604310248625,1977
35604310248592,1977
35604310248636,1977
35604310245571,2358
35604310254866,1142
35604310238560,796
35604310251160,1693
35604310247822,909
35604310252011,2069
35604310243331,1229
35604310251683,4511
35604310252700,1677
35604310248684,749
35604310251495,1044
35604310247461,1287
35604310248091,1279
35604310248080,3043
35604310248161,879
35604310244156,2530
35604310251366,1929
35604310249071,455
35604310251322,1348
35604310251075,1229
35604310238313,1343
35604310252781,946
35604310252906,845
35604310248511,849
35604310248360,1279
35604310247634,874
35604310244963,1132
35604310246820,430
35604310243585,1098
35604310245195,1104
35604310238394,1314
35604310244532,1391
35604310248555,3268
35604310248010,2073
35604310251344,1044
35604310248172,2963
35604310249524,2347
35604310244974,5164
35604310252943,1970
35604310251112,2529
35604310251311,1044
35604310251451,1287
35604310251996,2214
35604310252766,1186
35604310249001,730
35604310242351,2468
35604310248485,1181
35604310251355,939
35604310238361,4895
35604310251086,1633
35604310243191,562
35604310249443,3616
35604310252630,1044
35604310250950,2129
35604310252674,1424
35604310251532,1944
