AWB Number,Amount
35604310149833,918
35604310148680,320
35604310139506,1689
35604310147416,1030
35604310149774,1012
35604310144852,3093
35604310151594,1137
35604310148514,1569
35604310147070,193
35604310150463,2169
35604310141632,1299
35604310144804,633
35604310151804,2528
35604310149052,1468
35604310146871,1692
35604310144723,939
35604310141256,1709
35604310147803,939
35604310135914,885
35604310147000,939
35604310148820,1268
35604310146974,1868
35604310141816,1059
35604310149623,700
35604310149553,1059
35604310147700,733
35604310148886,1088
35604310151631,640
35604310148234,1533
35604310147674,2019
35604310150301,2639
35604310136135,1588
35604310142133,1929
35604310150360,1808
35604310152176,1059
35604310146930,1381
35604310135240,2786
35604310148584,1660
35604310142100,2289
35604310147696,2559
35604310147825,1667
35604310137745,3944
35604310141094,879
35604310149085,1192
35604310146882,3540
35604310147173,3109
35604310149656,939
35604310152250,939
35604310144701,1085
35604310139753,873
35604310139661,936
35604310151723,4129
35604310137852,2581
35604310151616,939
35604310149122,1448
35604310147136,2373
35604310150485,1299
35604310152294,1287
35604310144760,3902
35604310147766,1587
35604310150625,1939
35604310145994,4027
35604310152025,1845
35604310151093,1868
35604310147663,969
35604310149181,798
35604310150054,1059
35604310152235,1285
35604310152165,1268
35604310150334,3547
35604310147033,1287
35604310147593,3807
35604310151922,843
35604310148713,1148
35604310140302,632
35604310149074,3418
35604310151491,1137
35604310140276,317
35604310150312,656
35604310140265,1545
35604310154136,1028
35604310145401,3761
35604310149542,668
35604310149483,1076
35604310148735,1299
35604310151771,818
35604310138261,1374
35604310150511,1017
35604310153856,3401
35604310149446,872
35604310147744,1226
35604310148912,1686
35604310149564,1059
35604310150356,1287
35604310153694,2826
35604310150452,2260
35604310150441,512
35604310151454,790
35604310142321,1299
35604310149041,1149
35604310153893,1929
35604310140346,1372
35604310157496,1090
35604310153812,510
35604310147210,1299
35604310150474,818
35604310152622,1060
35604310148923,630
35604310146716,917
35604310139731,4565
35604310149785,2704
35604310142166,2517
35604310142004,1702
35604310141584,830
35604310141945,922
35604310141960,1029
35604310153344,1929
35604310149671,939
35604310151605,969
35604310148993,2742
35604310151701,1773
35604310139565,969
35604310141341,746
35604310148385,2169
35604310149590,2169
35604310147733,1368
35604310148831,1268
35604310153716,1059
35604310140221,1561
35604310157194,1287
35604310152611,1287
35604310152224,750
35604310152596,1287
35604310145541,1071
35604310149450,969
